# id;timestamp;commentText;codeText;commentWords;codeWords
AkkaRpcActor -> private void handleRunAsync(RunAsync runAsync);1470847346;Handle asynchronous {@link Runnable}. This method simply executes the given {@link Runnable}_in the context of the actor thread.__@param runAsync Run async message;private void handleRunAsync(RunAsync runAsync) {_		if (runAsync.getRunnable() == null) {_			LOG.warn("Received a {} message with an empty runnable field. This indicates " +_				"that this message has been serialized prior to sending the message. The " +_				"{} is only supported with local communication.",_				runAsync.getClass().getName(),_				runAsync.getClass().getName())__		} else {_			try {_				runAsync.getRunnable().run()__			} catch (final Throwable e) {_				LOG.error("Caught exception while executing runnable in main thread.", e)__			}_		}_	};handle,asynchronous,link,runnable,this,method,simply,executes,the,given,link,runnable,in,the,context,of,the,actor,thread,param,run,async,run,async,message;private,void,handle,run,async,run,async,run,async,if,run,async,get,runnable,null,log,warn,received,a,message,with,an,empty,runnable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,is,only,supported,with,local,communication,run,async,get,class,get,name,run,async,get,class,get,name,else,try,run,async,get,runnable,run,catch,final,throwable,e,log,error,caught,exception,while,executing,runnable,in,main,thread,e
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1470940254;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1470990750;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1474463907;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1474471581;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1474993062;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1477656448;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1480700961;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1487584494;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1492618903;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1501251235;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1501580028;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1502196227;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1502366829;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			LOG.warn(result)___			getSender().tell(new Status.Failure(new Exception(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1503500935;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1503740736;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1506976152;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1515516637;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1518718788;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1522056357;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
AkkaRpcActor -> private void handleCallAsync(CallAsync callAsync);1522792972;Handle asynchronous {@link Callable}. This method simply executes the given {@link Callable}_in the context of the actor thread.__@param callAsync Call async message;private void handleCallAsync(CallAsync callAsync) {_		if (callAsync.getCallable() == null) {_			final String result = "Received a " + callAsync.getClass().getName() + " message with an empty " +_				"callable field. This indicates that this message has been serialized " +_				"prior to sending the message. The " + callAsync.getClass().getName() +_				" is only supported with local communication."___			log.warn(result)___			getSender().tell(new Status.Failure(new AkkaRpcException(result)), getSelf())__		} else {_			try {_				Object result = callAsync.getCallable().call()___				getSender().tell(new Status.Success(result), getSelf())__			} catch (Throwable e) {_				getSender().tell(new Status.Failure(e), getSelf())__			}_		}_	};handle,asynchronous,link,callable,this,method,simply,executes,the,given,link,callable,in,the,context,of,the,actor,thread,param,call,async,call,async,message;private,void,handle,call,async,call,async,call,async,if,call,async,get,callable,null,final,string,result,received,a,call,async,get,class,get,name,message,with,an,empty,callable,field,this,indicates,that,this,message,has,been,serialized,prior,to,sending,the,message,the,call,async,get,class,get,name,is,only,supported,with,local,communication,log,warn,result,get,sender,tell,new,status,failure,new,akka,rpc,exception,result,get,self,else,try,object,result,call,async,get,callable,call,get,sender,tell,new,status,success,result,get,self,catch,throwable,e,get,sender,tell,new,status,failure,e,get,self
