# id;timestamp;commentText;codeText;commentWords;codeWords
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1472680767;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1524574114;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1528738487;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1528878250;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1528883776;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1530638621;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1532695767;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1536222236;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializer__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1538063092;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializerProvider.currentSchemaSerializer()__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer,provider,current,schema,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1544700166;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializerProvider.currentSchemaSerializer()__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer,provider,current,schema,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1550581511;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializerProvider.currentSchemaSerializer()__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer,provider,current,schema,serializer
AbstractKeyedStateBackend -> @Override 	public TypeSerializer<K> getKeySerializer();1550863001;@see KeyedStateBackend;@Override_	public TypeSerializer<K> getKeySerializer() {_		return keySerializerProvider.currentSchemaSerializer()__	};see,keyed,state,backend;override,public,type,serializer,k,get,key,serializer,return,key,serializer,provider,current,schema,serializer
AbstractKeyedStateBackend -> protected abstract <N, T> InternalReducingState<K, N, T> createReducingState( 			TypeSerializer<N> namespaceSerializer, 			ReducingStateDescriptor<T> stateDesc) throws Exception_;1520632055;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> InternalReducingState<K, N, T> createReducingState(_			TypeSerializer<N> namespaceSerializer,_			ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,internal,reducing,state,k,n,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
AbstractKeyedStateBackend -> protected abstract <N, T> InternalReducingState<K, N, T> createReducingState( 			TypeSerializer<N> namespaceSerializer, 			ReducingStateDescriptor<T> stateDesc) throws Exception_;1524574114;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> InternalReducingState<K, N, T> createReducingState(_			TypeSerializer<N> namespaceSerializer,_			ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,internal,reducing,state,k,n,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1478251075;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1493819343;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1497370070;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1506517852;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1513860695;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1515007198;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1517239044;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1517924641;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1518802278;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Deprecated 	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState( 			TypeSerializer<N> namespaceSerializer, 			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;1521775242;Creates and returns a new {@link FoldingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> Type of the values folded into the state_@param <ACC> Type of the value in the state__@deprecated will be removed in a future version;@Deprecated_	protected abstract <N, T, ACC> InternalFoldingState<N, T, ACC> createFoldingState(_			TypeSerializer<N> namespaceSerializer,_			FoldingStateDescriptor<T, ACC> stateDesc) throws Exception_;creates,and,returns,a,new,link,folding,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,type,of,the,values,folded,into,the,state,param,acc,type,of,the,value,in,the,state,deprecated,will,be,removed,in,a,future,version;deprecated,protected,abstract,n,t,acc,internal,folding,state,n,t,acc,create,folding,state,type,serializer,n,namespace,serializer,folding,state,descriptor,t,acc,state,desc,throws,exception
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1472680767;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1475571578;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1477324194;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1477999741;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1478251075;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1484072689;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1484315430;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1484317029;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1486992577;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1487264183;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1487301558;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1488534675;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
AbstractKeyedStateBackend -> @Override 	public int getNumberOfKeyGroups();1489501613;@see KeyedStateBackend;@Override_	public int getNumberOfKeyGroups() {_		return numberOfKeyGroups__	};see,keyed,state,backend;override,public,int,get,number,of,key,groups,return,number,of,key,groups
