# id;timestamp;commentText;codeText;commentWords;codeWords
MesosArtifactServer -> public synchronized void stop() throws Exception;1472484430;Stops the artifact server._@throws Exception;public synchronized void stop() throws Exception {_		if (this.serverChannel != null) {_			this.serverChannel.close().awaitUninterruptibly()__			this.serverChannel = null__		}_		if (bootstrap != null) {_			if (bootstrap.group() != null) {_				bootstrap.group().shutdownGracefully()__			}_			bootstrap = null__		}_	};stops,the,artifact,server,throws,exception;public,synchronized,void,stop,throws,exception,if,this,server,channel,null,this,server,channel,close,await,uninterruptibly,this,server,channel,null,if,bootstrap,null,if,bootstrap,group,null,bootstrap,group,shutdown,gracefully,bootstrap,null
MesosArtifactServer -> public synchronized void stop() throws Exception;1531721446;Stops the artifact server._@throws Exception;public synchronized void stop() throws Exception {_		if (this.serverChannel != null) {_			this.serverChannel.close().awaitUninterruptibly()__			this.serverChannel = null__		}_		if (bootstrap != null) {_			if (bootstrap.group() != null) {_				bootstrap.group().shutdownGracefully()__			}_			bootstrap = null__		}_	};stops,the,artifact,server,throws,exception;public,synchronized,void,stop,throws,exception,if,this,server,channel,null,this,server,channel,close,await,uninterruptibly,this,server,channel,null,if,bootstrap,null,if,bootstrap,group,null,bootstrap,group,shutdown,gracefully,bootstrap,null
MesosArtifactServer -> public synchronized void stop() throws Exception;1540215410;Stops the artifact server._@throws Exception;public synchronized void stop() throws Exception {_		if (this.serverChannel != null) {_			this.serverChannel.close().awaitUninterruptibly()__			this.serverChannel = null__		}_		if (bootstrap != null) {_			if (bootstrap.group() != null) {_				bootstrap.group().shutdownGracefully()__			}_			bootstrap = null__		}_	};stops,the,artifact,server,throws,exception;public,synchronized,void,stop,throws,exception,if,this,server,channel,null,this,server,channel,close,await,uninterruptibly,this,server,channel,null,if,bootstrap,null,if,bootstrap,group,null,bootstrap,group,shutdown,gracefully,bootstrap,null
MesosArtifactServer -> public synchronized int getServerPort();1472484430;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1472484766;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1472484771;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1480527125;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1480980565;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1489748538;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1495720586;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1502111816;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1502357790;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1506499511;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1527499265;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1531721446;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized int getServerPort();1540215410;Get the server port on which the artifact server is listening.;public synchronized int getServerPort() {_		Channel server = this.serverChannel__		if (server != null) {_			try {_				return ((InetSocketAddress) server.localAddress()).getPort()__			} catch (Exception e) {_				LOG.error("Cannot access local server port", e)__			}_		}_		return -1__	};get,the,server,port,on,which,the,artifact,server,is,listening;public,synchronized,int,get,server,port,channel,server,this,server,channel,if,server,null,try,return,inet,socket,address,server,local,address,get,port,catch,exception,e,log,error,cannot,access,local,server,port,e,return,1
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1480980565;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1489748538;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1495720586;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1502111816;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1502357790;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1506499511;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1527499265;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1531721446;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException;1540215410;Adds a file to the artifact server._@param localFile the local file to serve._@param remoteFile the remote path with which to locate the file._@return the fully-qualified remote path to the file._@throws MalformedURLException if the remote path is invalid.;public synchronized URL addFile(File localFile, String remoteFile) throws IOException, MalformedURLException {_		return addPath(new Path(localFile.toURI()), new Path(remoteFile))__	};adds,a,file,to,the,artifact,server,param,local,file,the,local,file,to,serve,param,remote,file,the,remote,path,with,which,to,locate,the,file,return,the,fully,qualified,remote,path,to,the,file,throws,malformed,urlexception,if,the,remote,path,is,invalid;public,synchronized,url,add,file,file,local,file,string,remote,file,throws,ioexception,malformed,urlexception,return,add,path,new,path,local,file,to,uri,new,path,remote,file
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1472484430;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1472484766;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1472484771;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1480527125;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1480980565;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1489748538;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1495720586;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
MesosArtifactServer -> VirtualFileServerHandler -> private static void sendMethodNotAllowed(ChannelHandlerContext ctx);1502111816;Send the "405 Method Not Allowed" response.__@param ctx The channel context to write the response to.;private static void sendMethodNotAllowed(ChannelHandlerContext ctx) {_			FullHttpResponse response = new DefaultFullHttpResponse(HTTP_1_1, METHOD_NOT_ALLOWED)___			_			ctx.writeAndFlush(response).addListener(ChannelFutureListener.CLOSE)__		};send,the,405,method,not,allowed,response,param,ctx,the,channel,context,to,write,the,response,to;private,static,void,send,method,not,allowed,channel,handler,context,ctx,full,http,response,response,new,default,full,http,response,ctx,write,and,flush,response,add,listener,channel,future,listener,close
