# id;timestamp;commentText;codeText;commentWords;codeWords
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1477690556;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1488284003;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1496837955;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1507550349;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1518772998;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1530174524;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1530174524;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1530405080;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1531945062;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanFactoryPostProcessors( 			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory);1551132815;Invoke the given BeanFactoryPostProcessor beans.;private static void invokeBeanFactoryPostProcessors(_			Collection<? extends BeanFactoryPostProcessor> postProcessors, ConfigurableListableBeanFactory beanFactory) {__		for (BeanFactoryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanFactory(beanFactory)__		}_	};invoke,the,given,bean,factory,post,processor,beans;private,static,void,invoke,bean,factory,post,processors,collection,extends,bean,factory,post,processor,post,processors,configurable,listable,bean,factory,bean,factory,for,bean,factory,post,processor,post,processor,post,processors,post,processor,post,process,bean,factory,bean,factory
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1377686993;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1383132613;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1383157818;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1385412762;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1425551831;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1425566168;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1426267113;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1436911539;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1447399860;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1450454045;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1461785446;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1467730834;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1477690556;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
PostProcessorRegistrationDelegate -> private static void invokeBeanDefinitionRegistryPostProcessors( 			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry);1488284003;Invoke the given BeanDefinitionRegistryPostProcessor beans.;private static void invokeBeanDefinitionRegistryPostProcessors(_			Collection<? extends BeanDefinitionRegistryPostProcessor> postProcessors, BeanDefinitionRegistry registry) {__		for (BeanDefinitionRegistryPostProcessor postProcessor : postProcessors) {_			postProcessor.postProcessBeanDefinitionRegistry(registry)__		}_	};invoke,the,given,bean,definition,registry,post,processor,beans;private,static,void,invoke,bean,definition,registry,post,processors,collection,extends,bean,definition,registry,post,processor,post,processors,bean,definition,registry,registry,for,bean,definition,registry,post,processor,post,processor,post,processors,post,processor,post,process,bean,definition,registry,registry
