# id;timestamp;commentText;codeText;commentWords;codeWords
DataSourceUtils -> public static void doReleaseConnection(Connection con, DataSource dataSource) throws SQLException;1328020251;Actually close the given Connection, obtained from the given DataSource._Same as {@link #releaseConnection}, but throwing the original SQLException._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param con the Connection to close if necessary_(if this is <code>null</code>, the call will be ignored)_@param dataSource the DataSource that the Connection was obtained from_(may be <code>null</code>)_@throws SQLException if thrown by JDBC methods_@see #doGetConnection;public static void doReleaseConnection(Connection con, DataSource dataSource) throws SQLException {_		if (con == null) {_			return__		}__		if (dataSource != null) {_			ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__			if (conHolder != null && connectionEquals(conHolder, con)) {_				_				conHolder.released()__				return__			}_		}__		_		_		if (!(dataSource instanceof SmartDataSource) || ((SmartDataSource) dataSource).shouldClose(con)) {_			logger.debug("Returning JDBC Connection to DataSource")__			con.close()__		}_	};actually,close,the,given,connection,obtained,from,the,given,data,source,same,as,link,release,connection,but,throwing,the,original,sqlexception,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,con,the,connection,to,close,if,necessary,if,this,is,code,null,code,the,call,will,be,ignored,param,data,source,the,data,source,that,the,connection,was,obtained,from,may,be,code,null,code,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,get,connection;public,static,void,do,release,connection,connection,con,data,source,data,source,throws,sqlexception,if,con,null,return,if,data,source,null,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,connection,equals,con,holder,con,con,holder,released,return,if,data,source,instanceof,smart,data,source,smart,data,source,data,source,should,close,con,logger,debug,returning,jdbc,connection,to,data,source,con,close
DataSourceUtils -> private static Connection fetchConnection(DataSource dataSource) throws SQLException;1543886147;Actually fetch a {@link Connection} from the given {@link DataSource},_defensively turning an unexpected {@code null} return value from_{@link DataSource#getConnection()} into an {@link IllegalStateException}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource (never {@code null})_@throws SQLException if thrown by JDBC methods_@throws IllegalStateException if the DataSource returned a null value_@see DataSource#getConnection();private static Connection fetchConnection(DataSource dataSource) throws SQLException {_		Connection con = dataSource.getConnection()__		if (con == null) {_			throw new IllegalStateException("DataSource returned null from getConnection(): " + dataSource)__		}_		return con__	};actually,fetch,a,link,connection,from,the,given,link,data,source,defensively,turning,an,unexpected,code,null,return,value,from,link,data,source,get,connection,into,an,link,illegal,state,exception,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,never,code,null,throws,sqlexception,if,thrown,by,jdbc,methods,throws,illegal,state,exception,if,the,data,source,returned,a,null,value,see,data,source,get,connection;private,static,connection,fetch,connection,data,source,data,source,throws,sqlexception,connection,con,data,source,get,connection,if,con,null,throw,new,illegal,state,exception,data,source,returned,null,from,get,connection,data,source,return,con
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1328020251;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1352414234;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1356735495;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1413568470;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1486062666;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1495868221;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1496837955;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1496955101;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1543877450;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getTargetConnection(Connection con);1543886147;Return the innermost target Connection of the given Connection. If the given_Connection is a proxy, it will be unwrapped until a non-proxy Connection is_found. Otherwise, the passed-in Connection will be returned as-is._@param con the Connection proxy to unwrap_@return the innermost target Connection, or the passed-in one if no proxy_@see ConnectionProxy#getTargetConnection();public static Connection getTargetConnection(Connection con) {_		Connection conToUse = con__		while (conToUse instanceof ConnectionProxy) {_			conToUse = ((ConnectionProxy) conToUse).getTargetConnection()__		}_		return conToUse__	};return,the,innermost,target,connection,of,the,given,connection,if,the,given,connection,is,a,proxy,it,will,be,unwrapped,until,a,non,proxy,connection,is,found,otherwise,the,passed,in,connection,will,be,returned,as,is,param,con,the,connection,proxy,to,unwrap,return,the,innermost,target,connection,or,the,passed,in,one,if,no,proxy,see,connection,proxy,get,target,connection;public,static,connection,get,target,connection,connection,con,connection,con,to,use,con,while,con,to,use,instanceof,connection,proxy,con,to,use,connection,proxy,con,to,use,get,target,connection,return,con,to,use
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1328020251;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1352414234;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1356735495;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1413568470;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1486062666;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1495868221;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1496837955;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Could not get JDBC Connection", ex)__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,could,not,get,jdbc,connection,ex
DataSourceUtils -> public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException;1496955101;Obtain a Connection from the given DataSource. Translates SQLExceptions into_the Spring hierarchy of unchecked generic data access exceptions, simplifying_calling code and making any exception that is thrown more meaningful._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the_thread if transaction synchronization is active, e.g. when running within a_{@link org.springframework.transaction.jta.JtaTransactionManager JTA} transaction)._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws org.springframework.jdbc.CannotGetJdbcConnectionException_if the attempt to get a Connection failed_@see #releaseConnection;public static Connection getConnection(DataSource dataSource) throws CannotGetJdbcConnectionException {_		try {_			return doGetConnection(dataSource)__		}_		catch (SQLException ex) {_			throw new CannotGetJdbcConnectionException("Failed to obtain JDBC Connection", ex)__		}_		catch (IllegalStateException ex) {_			throw new CannotGetJdbcConnectionException("Failed to obtain JDBC Connection: " + ex.getMessage())__		}_	};obtain,a,connection,from,the,given,data,source,translates,sqlexceptions,into,the,spring,hierarchy,of,unchecked,generic,data,access,exceptions,simplifying,calling,code,and,making,any,exception,that,is,thrown,more,meaningful,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,when,running,within,a,link,org,springframework,transaction,jta,jta,transaction,manager,jta,transaction,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,org,springframework,jdbc,cannot,get,jdbc,connection,exception,if,the,attempt,to,get,a,connection,failed,see,release,connection;public,static,connection,get,connection,data,source,data,source,throws,cannot,get,jdbc,connection,exception,try,return,do,get,connection,data,source,catch,sqlexception,ex,throw,new,cannot,get,jdbc,connection,exception,failed,to,obtain,jdbc,connection,ex,catch,illegal,state,exception,ex,throw,new,cannot,get,jdbc,connection,exception,failed,to,obtain,jdbc,connection,ex,get,message
