# id;timestamp;commentText;codeText;commentWords;codeWords
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1424695745;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1424695745;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1424695745;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1424695745;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1424695745;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1425486319;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1425486319;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1425486319;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1425486319;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1425486319;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1431354895;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1431354895;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1431354895;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1431354895;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1431354895;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432127765;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432127765;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432127765;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432127765;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432127765;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432633772;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432633772;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432633772;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432633772;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432633772;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432889656;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432889656;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432889656;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432889656;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1432889656;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1433349700;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1433349700;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1433349700;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1433349700;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1433349700;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1438275734;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1438275734;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1438275734;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1438275734;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1438275734;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1471269549;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1471269549;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1471269549;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1471269549;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1471269549;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477240892;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477240892;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477240892;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477240892;| FRAME LENGTH (4) | MAGIC NUMBER (4) | ID (1) || CUSTOM MESSAGE |;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};frame,length,4,magic,number,4,id,1,custom,message;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477240892;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477241787;Create the frame length decoder here as it depends on the encoder;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};create,the,frame,length,decoder,here,as,it,depends,on,the,encoder;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477241787;;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
NettyMessage -> NettyMessageEncoder -> static LengthFieldBasedFrameDecoder createFrameLengthDecoder();1477241787;+------------------+------------------+--------++----------------+;static LengthFieldBasedFrameDecoder createFrameLengthDecoder() {_			return new LengthFieldBasedFrameDecoder(Integer.MAX_VALUE, 0, 4, -4, 4)__		};;static,length,field,based,frame,decoder,create,frame,length,decoder,return,new,length,field,based,frame,decoder,integer,0,4,4,4
