# id;timestamp;commentText;codeText;commentWords;codeWords
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1412761231;Continues the decoding of a staged buffer after a buffer has become available again._<p>_This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				buffer.setSize(stagedBufferResponse.getSize())___				stagedBufferResponse.getNettyBuffer().readBytes(buffer.getNioBuffer())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber)___					success = true__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {__				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,buffer,set,size,staged,buffer,response,get,size,staged,buffer,response,get,netty,buffer,read,bytes,buffer,get,nio,buffer,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,success,true,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1503656034;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1506507855;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				buffer.setSize(stagedBufferResponse.getSize())___				stagedBufferResponse.getNettyBuffer().readBytes(buffer.getNioBuffer())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,buffer,set,size,staged,buffer,response,get,size,staged,buffer,response,get,netty,buffer,read,bytes,buffer,get,nio,buffer,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1506613166;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				buffer.setSize(stagedBufferResponse.getSize())___				stagedBufferResponse.getNettyBuffer().readBytes(buffer.getNioBuffer())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,buffer,set,size,staged,buffer,response,get,size,staged,buffer,response,get,netty,buffer,read,bytes,buffer,get,nio,buffer,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1515514130;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			NetworkBuffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				stagedBufferResponse.getNettyBuffer().readBytes(buffer, stagedBufferResponse.getSize())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,network,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,staged,buffer,response,get,netty,buffer,read,bytes,buffer,staged,buffer,response,get,size,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1515534998;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			NetworkBuffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer, nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,network,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1515668625;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			NetworkBuffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer, nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,network,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1516169704;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1531147755;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1533422462;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1536834213;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public void run();1543328832;Continues the decoding of a staged buffer after a buffer has become available again.__<p>This task is executed by the network I/O thread.;@Override_		public void run() {_			boolean success = false___			Buffer buffer = null___			try {_				if ((buffer = availableBuffer.getAndSet(null)) == null) {_					throw new IllegalStateException("Running buffer availability task w/o a buffer.")__				}__				ByteBuf nettyBuffer = stagedBufferResponse.getNettyBuffer()__				nettyBuffer.readBytes(buffer.asByteBuf(), nettyBuffer.readableBytes())__				stagedBufferResponse.releaseBuffer()___				RemoteInputChannel inputChannel = inputChannels.get(stagedBufferResponse.receiverId)___				if (inputChannel != null) {_					inputChannel.onBuffer(buffer, stagedBufferResponse.sequenceNumber, -1)___					success = true__				}_				else {_					cancelRequestFor(stagedBufferResponse.receiverId)__				}__				stagedBufferResponse = null___				if (stagedMessages.isEmpty()) {_					ctx.channel().config().setAutoRead(true)__					ctx.channel().read()__				}_				else {_					ctx.channel().eventLoop().execute(stagedMessagesHandler)__				}_			}_			catch (Throwable t) {_				notifyAllChannelsOfErrorAndClose(t)__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}_		};continues,the,decoding,of,a,staged,buffer,after,a,buffer,has,become,available,again,p,this,task,is,executed,by,the,network,i,o,thread;override,public,void,run,boolean,success,false,buffer,buffer,null,try,if,buffer,available,buffer,get,and,set,null,null,throw,new,illegal,state,exception,running,buffer,availability,task,w,o,a,buffer,byte,buf,netty,buffer,staged,buffer,response,get,netty,buffer,netty,buffer,read,bytes,buffer,as,byte,buf,netty,buffer,readable,bytes,staged,buffer,response,release,buffer,remote,input,channel,input,channel,input,channels,get,staged,buffer,response,receiver,id,if,input,channel,null,input,channel,on,buffer,buffer,staged,buffer,response,sequence,number,1,success,true,else,cancel,request,for,staged,buffer,response,receiver,id,staged,buffer,response,null,if,staged,messages,is,empty,ctx,channel,config,set,auto,read,true,ctx,channel,read,else,ctx,channel,event,loop,execute,staged,messages,handler,catch,throwable,t,notify,all,channels,of,error,and,close,t,finally,if,success,if,buffer,null,buffer,recycle,buffer
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public boolean notifyBufferAvailable(Buffer buffer);1502342953;Called by the recycling thread (not network I/O thread);@Override_		public boolean notifyBufferAvailable(Buffer buffer) {_			boolean success = false___			try {_				if (availableBuffer.compareAndSet(null, buffer)) {_					ctx.channel().eventLoop().execute(this)___					success = true__				}_				else {_					throw new IllegalStateException("Received a buffer notification, " +_							" but the previous one has not been handled yet.")__				}_			}_			catch (Throwable t) {_				ctx.channel().eventLoop().execute(new AsyncErrorNotificationTask(t))__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycle()__					}_				}_			}__			return false__		};called,by,the,recycling,thread,not,network,i,o,thread;override,public,boolean,notify,buffer,available,buffer,buffer,boolean,success,false,try,if,available,buffer,compare,and,set,null,buffer,ctx,channel,event,loop,execute,this,success,true,else,throw,new,illegal,state,exception,received,a,buffer,notification,but,the,previous,one,has,not,been,handled,yet,catch,throwable,t,ctx,channel,event,loop,execute,new,async,error,notification,task,t,finally,if,success,if,buffer,null,buffer,recycle,return,false
PartitionRequestClientHandler -> BufferListenerTask -> @Override 		public boolean notifyBufferAvailable(Buffer buffer);1503656034;Called by the recycling thread (not network I/O thread);@Override_		public boolean notifyBufferAvailable(Buffer buffer) {_			boolean success = false___			try {_				if (availableBuffer.compareAndSet(null, buffer)) {_					ctx.channel().eventLoop().execute(this)___					success = true__				}_				else {_					throw new IllegalStateException("Received a buffer notification, " +_							" but the previous one has not been handled yet.")__				}_			}_			catch (Throwable t) {_				ctx.channel().eventLoop().execute(new AsyncErrorNotificationTask(t))__			}_			finally {_				if (!success) {_					if (buffer != null) {_						buffer.recycleBuffer()__					}_				}_			}__			return false__		};called,by,the,recycling,thread,not,network,i,o,thread;override,public,boolean,notify,buffer,available,buffer,buffer,boolean,success,false,try,if,available,buffer,compare,and,set,null,buffer,ctx,channel,event,loop,execute,this,success,true,else,throw,new,illegal,state,exception,received,a,buffer,notification,but,the,previous,one,has,not,been,handled,yet,catch,throwable,t,ctx,channel,event,loop,execute,new,async,error,notification,task,t,finally,if,success,if,buffer,null,buffer,recycle,buffer,return,false
