# id;timestamp;commentText;codeText;commentWords;codeWords
MiniCluster -> public MiniCluster(MiniClusterConfiguration config);1482522863;@param config The configuration for the mini cluster;public MiniCluster(MiniClusterConfiguration config) {_		this.config = checkNotNull(config, "config may not be null")__	};param,config,the,configuration,for,the,mini,cluster;public,mini,cluster,mini,cluster,configuration,config,this,config,check,not,null,config,config,may,not,be,null
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519406526;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519406527;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519406529;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519510773;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519512293;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519977151;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519977152;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519977152;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1519977155;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
MiniCluster -> public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException;1520032992;This method executes a job in detached mode. The method returns immediately after the job_has been added to the__@param job  The Flink job to execute__@throws JobExecutionException Thrown if anything went amiss during initial job launch,_or if the job terminally failed.;public void runDetached(JobGraph job) throws JobExecutionException, InterruptedException {_		checkNotNull(job, "job is null")___		final DispatcherGateway currentDispatcherGateway__		try {_			currentDispatcherGateway = getDispatcherGateway()__		} catch (LeaderRetrievalException e) {_			throw new JobExecutionException(job.getJobID(), e)__		}__		_		_		job.setAllowQueuedScheduling(true)___		final CompletableFuture<Acknowledge> submissionFuture = currentDispatcherGateway.submitJob(job, rpcTimeout)___		try {_			submissionFuture.get()__		} catch (ExecutionException e) {_			throw new JobExecutionException(job.getJobID(), ExceptionUtils.stripExecutionException(e))__		}_	};this,method,executes,a,job,in,detached,mode,the,method,returns,immediately,after,the,job,has,been,added,to,the,param,job,the,flink,job,to,execute,throws,job,execution,exception,thrown,if,anything,went,amiss,during,initial,job,launch,or,if,the,job,terminally,failed;public,void,run,detached,job,graph,job,throws,job,execution,exception,interrupted,exception,check,not,null,job,job,is,null,final,dispatcher,gateway,current,dispatcher,gateway,try,current,dispatcher,gateway,get,dispatcher,gateway,catch,leader,retrieval,exception,e,throw,new,job,execution,exception,job,get,job,id,e,job,set,allow,queued,scheduling,true,final,completable,future,acknowledge,submission,future,current,dispatcher,gateway,submit,job,job,rpc,timeout,try,submission,future,get,catch,execution,exception,e,throw,new,job,execution,exception,job,get,job,id,exception,utils,strip,execution,exception,e
