# id;timestamp;commentText;codeText;commentWords;codeWords
SocketClientSink -> @Override 	public void open(Configuration parameters) throws Exception;1445418103;Initialize the connection with the Socket in the server._@param parameters Configuration.;@Override_	public void open(Configuration parameters) throws Exception {_		try {_			synchronized (lock) {_				createConnection()__			}_		}_		catch (IOException e) {_			throw new IOException("Cannot connect to socket server at " + hostName + ":" + port, e)__		}_	};initialize,the,connection,with,the,socket,in,the,server,param,parameters,configuration;override,public,void,open,configuration,parameters,throws,exception,try,synchronized,lock,create,connection,catch,ioexception,e,throw,new,ioexception,cannot,connect,to,socket,server,at,host,name,port,e
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1448637843;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1455486690;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1465991918;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1495484544;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1508317940;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries);1509723634;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times._The sink will not auto-flush the stream.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, int maxNumRetries) {_		this(hostName, port, schema, maxNumRetries, false)__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,the,sink,will,not,auto,flush,the,stream,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,this,host,name,port,schema,max,num,retries,false
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1448637843;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1455486690;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1465991918;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
SocketClientSink -> public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema, 							int maxNumRetries, boolean autoflush);1493195810;Creates a new SocketClientSink that retries connections upon failure up to a given number of times._A value of -1 for the number of retries will cause the system to retry an infinite number of times.__@param hostName Hostname of the server to connect to._@param port Port of the server._@param schema Schema used to serialize the data into bytes._@param maxNumRetries The maximum number of retries after a message send failed._@param autoflush Flag to indicate whether the socket stream should be flushed after each message.;public SocketClientSink(String hostName, int port, SerializationSchema<IN> schema,_							int maxNumRetries, boolean autoflush)_	{_		checkArgument(port > 0 && port < 65536, "port is out of range")__		checkArgument(maxNumRetries >= -1, "maxNumRetries must be zero or larger (num retries), or -1 (infinite retries)")___		this.hostName = checkNotNull(hostName, "hostname must not be null")__		this.port = port__		this.schema = checkNotNull(schema)__		this.maxNumRetries = maxNumRetries__		this.autoFlush = autoflush__	};creates,a,new,socket,client,sink,that,retries,connections,upon,failure,up,to,a,given,number,of,times,a,value,of,1,for,the,number,of,retries,will,cause,the,system,to,retry,an,infinite,number,of,times,param,host,name,hostname,of,the,server,to,connect,to,param,port,port,of,the,server,param,schema,schema,used,to,serialize,the,data,into,bytes,param,max,num,retries,the,maximum,number,of,retries,after,a,message,send,failed,param,autoflush,flag,to,indicate,whether,the,socket,stream,should,be,flushed,after,each,message;public,socket,client,sink,string,host,name,int,port,serialization,schema,in,schema,int,max,num,retries,boolean,autoflush,check,argument,port,0,port,65536,port,is,out,of,range,check,argument,max,num,retries,1,max,num,retries,must,be,zero,or,larger,num,retries,or,1,infinite,retries,this,host,name,check,not,null,host,name,hostname,must,not,be,null,this,port,port,this,schema,check,not,null,schema,this,max,num,retries,max,num,retries,this,auto,flush,autoflush
