# id;timestamp;commentText;codeText;commentWords;codeWords
MethodIntrospector -> public static Method selectInvocableMethod(Method method, Class<?> targetType);1447077465;Select an invocable method on the target type: either the given method itself_if actually exposed on the target type, or otherwise a corresponding method_on one of the target type's interfaces or on the target type itself._<p>Matches on user-declared interfaces will be preferred since they are likely_to contain relevant metadata that corresponds to the method on the target class._@param method the method to check_@param targetType the target type to search methods on_(typically an interface-based JDK proxy)_@return a corresponding invocable method on the target type;public static Method selectInvocableMethod(Method method, Class<?> targetType) {_		if (method.getDeclaringClass().isAssignableFrom(targetType)) {_			return method__		}_		try {_			for (Class<?> ifc : targetType.getInterfaces()) {_				try {_					return ifc.getMethod(method.getName(), method.getParameterTypes())__				}_				catch (NoSuchMethodException ex) {_					_				}_			}_			_			return targetType.getMethod(method.getName(), method.getParameterTypes())__		}_		catch (NoSuchMethodException ex) {_			throw new IllegalStateException(String.format(_					"Need to invoke method '%s' declared on target class '%s', " +_					"but not found in any interface(s) of the exposed proxy type. " +_					"Either pull the method up to an interface or switch to CGLIB " +_					"proxies by enforcing proxy-target-class mode in your configuration.",_					method.getName(), method.getDeclaringClass().getSimpleName()))__		}_	};select,an,invocable,method,on,the,target,type,either,the,given,method,itself,if,actually,exposed,on,the,target,type,or,otherwise,a,corresponding,method,on,one,of,the,target,type,s,interfaces,or,on,the,target,type,itself,p,matches,on,user,declared,interfaces,will,be,preferred,since,they,are,likely,to,contain,relevant,metadata,that,corresponds,to,the,method,on,the,target,class,param,method,the,method,to,check,param,target,type,the,target,type,to,search,methods,on,typically,an,interface,based,jdk,proxy,return,a,corresponding,invocable,method,on,the,target,type;public,static,method,select,invocable,method,method,method,class,target,type,if,method,get,declaring,class,is,assignable,from,target,type,return,method,try,for,class,ifc,target,type,get,interfaces,try,return,ifc,get,method,method,get,name,method,get,parameter,types,catch,no,such,method,exception,ex,return,target,type,get,method,method,get,name,method,get,parameter,types,catch,no,such,method,exception,ex,throw,new,illegal,state,exception,string,format,need,to,invoke,method,s,declared,on,target,class,s,but,not,found,in,any,interface,s,of,the,exposed,proxy,type,either,pull,the,method,up,to,an,interface,or,switch,to,cglib,proxies,by,enforcing,proxy,target,class,mode,in,your,configuration,method,get,name,method,get,declaring,class,get,simple,name
MethodIntrospector -> MetadataLookup -> T inspect(Method method)_;1450900048;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;t,inspect,method,method
MethodIntrospector -> MetadataLookup -> T inspect(Method method)_;1467677340;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;t,inspect,method,method
MethodIntrospector -> MetadataLookup -> T inspect(Method method)_;1467730834;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;t,inspect,method,method
MethodIntrospector -> MetadataLookup -> T inspect(Method method)_;1467808333;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;t,inspect,method,method
MethodIntrospector -> MetadataLookup -> @Nullable 		T inspect(Method method)_;1495868221;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;@Nullable_		T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;nullable,t,inspect,method,method
MethodIntrospector -> MetadataLookup -> @Nullable 		T inspect(Method method)_;1496837955;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;@Nullable_		T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;nullable,t,inspect,method,method
MethodIntrospector -> MetadataLookup -> @Nullable 		T inspect(Method method)_;1519514499;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;@Nullable_		T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;nullable,t,inspect,method,method
MethodIntrospector -> MetadataLookup -> @Nullable 		T inspect(Method method)_;1522716161;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;@Nullable_		T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;nullable,t,inspect,method,method
MethodIntrospector -> MetadataLookup -> @Nullable 		T inspect(Method method)_;1530532518;Perform a lookup on the given method and return associated metadata, if any._@param method the method to inspect_@return non-null metadata to be associated with a method if there is a match,_or {@code null} for no match;@Nullable_		T inspect(Method method)_;perform,a,lookup,on,the,given,method,and,return,associated,metadata,if,any,param,method,the,method,to,inspect,return,non,null,metadata,to,be,associated,with,a,method,if,there,is,a,match,or,code,null,for,no,match;nullable,t,inspect,method,method
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1447077465;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<Method, T>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<Class<?>>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, new ReflectionUtils.MethodCallback() {_				@Override_				public void doWith(Method method) {_					Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__					T result = metadataLookup.inspect(specificMethod)__					if (result != null) {_						Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__						if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_							methodMap.put(specificMethod, result)__						}_					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,method,t,set,class,handler,types,new,linked,hash,set,class,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,new,reflection,utils,method,callback,override,public,void,do,with,method,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1450900048;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<Method, T>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<Class<?>>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, new ReflectionUtils.MethodCallback() {_				@Override_				public void doWith(Method method) {_					Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__					T result = metadataLookup.inspect(specificMethod)__					if (result != null) {_						Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__						if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_							methodMap.put(specificMethod, result)__						}_					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,method,t,set,class,handler,types,new,linked,hash,set,class,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,new,reflection,utils,method,callback,override,public,void,do,with,method,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1467677340;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<Method, T>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<Class<?>>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, new ReflectionUtils.MethodCallback() {_				@Override_				public void doWith(Method method) {_					Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__					T result = metadataLookup.inspect(specificMethod)__					if (result != null) {_						Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__						if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_							methodMap.put(specificMethod, result)__						}_					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,method,t,set,class,handler,types,new,linked,hash,set,class,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,new,reflection,utils,method,callback,override,public,void,do,with,method,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1467730834;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, new ReflectionUtils.MethodCallback() {_				@Override_				public void doWith(Method method) {_					Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__					T result = metadataLookup.inspect(specificMethod)__					if (result != null) {_						Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__						if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_							methodMap.put(specificMethod, result)__						}_					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,set,class,handler,types,new,linked,hash,set,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,new,reflection,utils,method,callback,override,public,void,do,with,method,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1467808333;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, new ReflectionUtils.MethodCallback() {_				@Override_				public void doWith(Method method) {_					Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__					T result = metadataLookup.inspect(specificMethod)__					if (result != null) {_						Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__						if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_							methodMap.put(specificMethod, result)__						}_					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,set,class,handler,types,new,linked,hash,set,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,new,reflection,utils,method,callback,override,public,void,do,with,method,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1496837955;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		handlerTypes.addAll(Arrays.asList(targetType.getInterfaces()))___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, method -> {_				Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__				T result = metadataLookup.inspect(specificMethod)__				if (result != null) {_					Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__					if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_						methodMap.put(specificMethod, result)__					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,set,class,handler,types,new,linked,hash,set,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,handler,types,add,all,arrays,as,list,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
MethodIntrospector -> public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup);1519514499;Select methods on the given target type based on the lookup of associated metadata._<p>Callers define methods of interest through the {@link MetadataLookup} parameter,_allowing to collect the associated metadata into the result map._@param targetType the target type to search methods on_@param metadataLookup a {@link MetadataLookup} callback to inspect methods of interest,_returning non-null metadata to be associated with a given method if there is a match,_or {@code null} for no match_@return the selected methods associated with their metadata (in the order of retrieval),_or an empty map in case of no match;public static <T> Map<Method, T> selectMethods(Class<?> targetType, final MetadataLookup<T> metadataLookup) {_		final Map<Method, T> methodMap = new LinkedHashMap<>()__		Set<Class<?>> handlerTypes = new LinkedHashSet<>()__		Class<?> specificHandlerType = null___		if (!Proxy.isProxyClass(targetType)) {_			handlerTypes.add(targetType)__			specificHandlerType = targetType__		}_		Collections.addAll(handlerTypes, targetType.getInterfaces())___		for (Class<?> currentHandlerType : handlerTypes) {_			final Class<?> targetClass = (specificHandlerType != null ? specificHandlerType : currentHandlerType)___			ReflectionUtils.doWithMethods(currentHandlerType, method -> {_				Method specificMethod = ClassUtils.getMostSpecificMethod(method, targetClass)__				T result = metadataLookup.inspect(specificMethod)__				if (result != null) {_					Method bridgedMethod = BridgeMethodResolver.findBridgedMethod(specificMethod)__					if (bridgedMethod == specificMethod || metadataLookup.inspect(bridgedMethod) == null) {_						methodMap.put(specificMethod, result)__					}_				}_			}, ReflectionUtils.USER_DECLARED_METHODS)__		}__		return methodMap__	};select,methods,on,the,given,target,type,based,on,the,lookup,of,associated,metadata,p,callers,define,methods,of,interest,through,the,link,metadata,lookup,parameter,allowing,to,collect,the,associated,metadata,into,the,result,map,param,target,type,the,target,type,to,search,methods,on,param,metadata,lookup,a,link,metadata,lookup,callback,to,inspect,methods,of,interest,returning,non,null,metadata,to,be,associated,with,a,given,method,if,there,is,a,match,or,code,null,for,no,match,return,the,selected,methods,associated,with,their,metadata,in,the,order,of,retrieval,or,an,empty,map,in,case,of,no,match;public,static,t,map,method,t,select,methods,class,target,type,final,metadata,lookup,t,metadata,lookup,final,map,method,t,method,map,new,linked,hash,map,set,class,handler,types,new,linked,hash,set,class,specific,handler,type,null,if,proxy,is,proxy,class,target,type,handler,types,add,target,type,specific,handler,type,target,type,collections,add,all,handler,types,target,type,get,interfaces,for,class,current,handler,type,handler,types,final,class,target,class,specific,handler,type,null,specific,handler,type,current,handler,type,reflection,utils,do,with,methods,current,handler,type,method,method,specific,method,class,utils,get,most,specific,method,method,target,class,t,result,metadata,lookup,inspect,specific,method,if,result,null,method,bridged,method,bridge,method,resolver,find,bridged,method,specific,method,if,bridged,method,specific,method,metadata,lookup,inspect,bridged,method,null,method,map,put,specific,method,result,reflection,utils,return,method,map
