# id;timestamp;commentText;codeText;commentWords;codeWords
RemoteStreamEnvironment -> public int getPort();1445418103;Gets the port of the master (JobManager), where the_program will be executed.__@return The port of the master;public int getPort() {_		return port__	};gets,the,port,of,the,master,job,manager,where,the,program,will,be,executed,return,the,port,of,the,master;public,int,get,port,return,port
RemoteStreamEnvironment -> protected JobExecutionResult executeRemotely(StreamGraph streamGraph, List<URL> jarFiles) throws ProgramInvocationException;1538135826;Executes the remote job.__@param streamGraph_Stream Graph to execute_@param jarFiles_List of jar file URLs to ship to the cluster_@return The result of the job execution, containing elapsed time and accumulators.;protected JobExecutionResult executeRemotely(StreamGraph streamGraph, List<URL> jarFiles) throws ProgramInvocationException {_		if (LOG.isInfoEnabled()) {_			LOG.info("Running remotely at {}:{}", host, port)__		}__		ClassLoader usercodeClassLoader = JobWithJars.buildUserCodeClassLoader(jarFiles, globalClasspaths,_			getClass().getClassLoader())___		Configuration configuration = new Configuration()__		configuration.addAll(this.clientConfiguration)___		configuration.setString(JobManagerOptions.ADDRESS, host)__		configuration.setInteger(JobManagerOptions.PORT, port)___		configuration.setInteger(RestOptions.PORT, port)___		final ClusterClient<?> client__		try {_			client = new RestClusterClient<>(configuration, "RemoteStreamEnvironment")__		}_		catch (Exception e) {_			throw new ProgramInvocationException("Cannot establish connection to JobManager: " + e.getMessage(),_				streamGraph.getJobGraph().getJobID(), e)__		}__		client.setPrintStatusDuringExecution(getConfig().isSysoutLoggingEnabled())___		try {_			return client.run(streamGraph, jarFiles, globalClasspaths, usercodeClassLoader).getJobExecutionResult()__		}_		catch (ProgramInvocationException e) {_			throw e__		}_		catch (Exception e) {_			String term = e.getMessage() == null ? "." : (": " + e.getMessage())__			throw new ProgramInvocationException("The program execution failed" + term,_				streamGraph.getJobGraph().getJobID(), e)__		}_		finally {_			try {_				client.shutdown()__			} catch (Exception e) {_				LOG.warn("Could not properly shut down the cluster client.", e)__			}_		}_	};executes,the,remote,job,param,stream,graph,stream,graph,to,execute,param,jar,files,list,of,jar,file,urls,to,ship,to,the,cluster,return,the,result,of,the,job,execution,containing,elapsed,time,and,accumulators;protected,job,execution,result,execute,remotely,stream,graph,stream,graph,list,url,jar,files,throws,program,invocation,exception,if,log,is,info,enabled,log,info,running,remotely,at,host,port,class,loader,usercode,class,loader,job,with,jars,build,user,code,class,loader,jar,files,global,classpaths,get,class,get,class,loader,configuration,configuration,new,configuration,configuration,add,all,this,client,configuration,configuration,set,string,job,manager,options,address,host,configuration,set,integer,job,manager,options,port,port,configuration,set,integer,rest,options,port,port,final,cluster,client,client,try,client,new,rest,cluster,client,configuration,remote,stream,environment,catch,exception,e,throw,new,program,invocation,exception,cannot,establish,connection,to,job,manager,e,get,message,stream,graph,get,job,graph,get,job,id,e,client,set,print,status,during,execution,get,config,is,sysout,logging,enabled,try,return,client,run,stream,graph,jar,files,global,classpaths,usercode,class,loader,get,job,execution,result,catch,program,invocation,exception,e,throw,e,catch,exception,e,string,term,e,get,message,null,e,get,message,throw,new,program,invocation,exception,the,program,execution,failed,term,stream,graph,get,job,graph,get,job,id,e,finally,try,client,shutdown,catch,exception,e,log,warn,could,not,properly,shut,down,the,cluster,client,e
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1445418103;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1446400804;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1454679829;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1459946352;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1461599432;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1466152678;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1489782894;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1492530130;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1493195810;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1493195810;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1493975167;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1495484544;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1499683297;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1515770044;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1519249744;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1522681180;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1529046538;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1536322889;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1538135826;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1545345745;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> public RemoteStreamEnvironment(String host, int port, String... jarFiles);1548267223;Creates a new RemoteStreamEnvironment that points to the master_(JobManager) described by the given host name and port.__@param host_The host name or address of the master (JobManager), where the_program should be executed._@param port_The port of the master (JobManager), where the program should_be executed._@param jarFiles_The JAR files with code that needs to be shipped to the_cluster. If the program uses user-defined functions,_user-defined input formats, or any libraries, those must be_provided in the JAR files.;public RemoteStreamEnvironment(String host, int port, String... jarFiles) {_		this(host, port, null, jarFiles)__	};creates,a,new,remote,stream,environment,that,points,to,the,master,job,manager,described,by,the,given,host,name,and,port,param,host,the,host,name,or,address,of,the,master,job,manager,where,the,program,should,be,executed,param,port,the,port,of,the,master,job,manager,where,the,program,should,be,executed,param,jar,files,the,jar,files,with,code,that,needs,to,be,shipped,to,the,cluster,if,the,program,uses,user,defined,functions,user,defined,input,formats,or,any,libraries,those,must,be,provided,in,the,jar,files;public,remote,stream,environment,string,host,int,port,string,jar,files,this,host,port,null,jar,files
RemoteStreamEnvironment -> @PublicEvolving 	public static JobExecutionResult executeRemotely(StreamExecutionEnvironment streamExecutionEnvironment, 		List<URL> jarFiles, 		String host, 		int port, 		Configuration clientConfiguration, 		List<URL> globalClasspaths, 		String jobName, 		SavepointRestoreSettings savepointRestoreSettings 	) throws ProgramInvocationException;1545345745;Executes the job remotely.__<p>This method can be used independent of the {@link StreamExecutionEnvironment} type._@return The result of the job execution, containing elapsed time and accumulators.;@PublicEvolving_	public static JobExecutionResult executeRemotely(StreamExecutionEnvironment streamExecutionEnvironment,_		List<URL> jarFiles,_		String host,_		int port,_		Configuration clientConfiguration,_		List<URL> globalClasspaths,_		String jobName,_		SavepointRestoreSettings savepointRestoreSettings_	) throws ProgramInvocationException {_		StreamGraph streamGraph = streamExecutionEnvironment.getStreamGraph()__		streamGraph.setJobName(jobName)__		return executeRemotely(streamGraph,_			streamExecutionEnvironment.getClass().getClassLoader(),_			streamExecutionEnvironment.getConfig(),_			jarFiles,_			host,_			port,_			clientConfiguration,_			globalClasspaths,_			savepointRestoreSettings)__	};executes,the,job,remotely,p,this,method,can,be,used,independent,of,the,link,stream,execution,environment,type,return,the,result,of,the,job,execution,containing,elapsed,time,and,accumulators;public,evolving,public,static,job,execution,result,execute,remotely,stream,execution,environment,stream,execution,environment,list,url,jar,files,string,host,int,port,configuration,client,configuration,list,url,global,classpaths,string,job,name,savepoint,restore,settings,savepoint,restore,settings,throws,program,invocation,exception,stream,graph,stream,graph,stream,execution,environment,get,stream,graph,stream,graph,set,job,name,job,name,return,execute,remotely,stream,graph,stream,execution,environment,get,class,get,class,loader,stream,execution,environment,get,config,jar,files,host,port,client,configuration,global,classpaths,savepoint,restore,settings
RemoteStreamEnvironment -> @PublicEvolving 	public static JobExecutionResult executeRemotely(StreamExecutionEnvironment streamExecutionEnvironment, 		List<URL> jarFiles, 		String host, 		int port, 		Configuration clientConfiguration, 		List<URL> globalClasspaths, 		String jobName, 		SavepointRestoreSettings savepointRestoreSettings 	) throws ProgramInvocationException;1548267223;Executes the job remotely.__<p>This method can be used independent of the {@link StreamExecutionEnvironment} type._@return The result of the job execution, containing elapsed time and accumulators.;@PublicEvolving_	public static JobExecutionResult executeRemotely(StreamExecutionEnvironment streamExecutionEnvironment,_		List<URL> jarFiles,_		String host,_		int port,_		Configuration clientConfiguration,_		List<URL> globalClasspaths,_		String jobName,_		SavepointRestoreSettings savepointRestoreSettings_	) throws ProgramInvocationException {_		StreamGraph streamGraph = streamExecutionEnvironment.getStreamGraph()__		streamGraph.setJobName(jobName)__		return executeRemotely(streamGraph,_			streamExecutionEnvironment.getClass().getClassLoader(),_			streamExecutionEnvironment.getConfig(),_			jarFiles,_			host,_			port,_			clientConfiguration,_			globalClasspaths,_			savepointRestoreSettings)__	};executes,the,job,remotely,p,this,method,can,be,used,independent,of,the,link,stream,execution,environment,type,return,the,result,of,the,job,execution,containing,elapsed,time,and,accumulators;public,evolving,public,static,job,execution,result,execute,remotely,stream,execution,environment,stream,execution,environment,list,url,jar,files,string,host,int,port,configuration,client,configuration,list,url,global,classpaths,string,job,name,savepoint,restore,settings,savepoint,restore,settings,throws,program,invocation,exception,stream,graph,stream,graph,stream,execution,environment,get,stream,graph,stream,graph,set,job,name,job,name,return,execute,remotely,stream,graph,stream,execution,environment,get,class,get,class,loader,stream,execution,environment,get,config,jar,files,host,port,client,configuration,global,classpaths,savepoint,restore,settings
