# id;timestamp;commentText;codeText;commentWords;codeWords
JdbcUtils -> public static Object getResultSetValue(ResultSet rs, int index, Class requiredType) throws SQLException;1328020251;Retrieve a JDBC column value from a ResultSet, using the specified value type._<p>Uses the specifically typed ResultSet accessor methods, falling back to_{@link #getResultSetValue(java.sql.ResultSet, int)} for unknown types._<p>Note that the returned value may not be assignable to the specified_required type, in case of an unknown type. Calling code needs to deal_with this case appropriately, e.g. throwing a corresponding exception._@param rs is the ResultSet holding the data_@param index is the column index_@param requiredType the required value type (may be <code>null</code>)_@return the value object_@throws SQLException if thrown by the JDBC API;public static Object getResultSetValue(ResultSet rs, int index, Class requiredType) throws SQLException {_		if (requiredType == null) {_			return getResultSetValue(rs, index)__		}__		Object value = null__		boolean wasNullCheck = false___		_		if (String.class.equals(requiredType)) {_			value = rs.getString(index)__		}_		else if (boolean.class.equals(requiredType) || Boolean.class.equals(requiredType)) {_			value = rs.getBoolean(index)__			wasNullCheck = true__		}_		else if (byte.class.equals(requiredType) || Byte.class.equals(requiredType)) {_			value = rs.getByte(index)__			wasNullCheck = true__		}_		else if (short.class.equals(requiredType) || Short.class.equals(requiredType)) {_			value = rs.getShort(index)__			wasNullCheck = true__		}_		else if (int.class.equals(requiredType) || Integer.class.equals(requiredType)) {_			value = rs.getInt(index)__			wasNullCheck = true__		}_		else if (long.class.equals(requiredType) || Long.class.equals(requiredType)) {_			value = rs.getLong(index)__			wasNullCheck = true__		}_		else if (float.class.equals(requiredType) || Float.class.equals(requiredType)) {_			value = rs.getFloat(index)__			wasNullCheck = true__		}_		else if (double.class.equals(requiredType) || Double.class.equals(requiredType) ||_				Number.class.equals(requiredType)) {_			value = rs.getDouble(index)__			wasNullCheck = true__		}_		else if (byte[].class.equals(requiredType)) {_			value = rs.getBytes(index)__		}_		else if (java.sql.Date.class.equals(requiredType)) {_			value = rs.getDate(index)__		}_		else if (java.sql.Time.class.equals(requiredType)) {_			value = rs.getTime(index)__		}_		else if (java.sql.Timestamp.class.equals(requiredType) || java.util.Date.class.equals(requiredType)) {_			value = rs.getTimestamp(index)__		}_		else if (BigDecimal.class.equals(requiredType)) {_			value = rs.getBigDecimal(index)__		}_		else if (Blob.class.equals(requiredType)) {_			value = rs.getBlob(index)__		}_		else if (Clob.class.equals(requiredType)) {_			value = rs.getClob(index)__		}_		else {_			_			value = getResultSetValue(rs, index)__		}__		_		_		if (wasNullCheck && value != null && rs.wasNull()) {_			value = null__		}_		return value__	};retrieve,a,jdbc,column,value,from,a,result,set,using,the,specified,value,type,p,uses,the,specifically,typed,result,set,accessor,methods,falling,back,to,link,get,result,set,value,java,sql,result,set,int,for,unknown,types,p,note,that,the,returned,value,may,not,be,assignable,to,the,specified,required,type,in,case,of,an,unknown,type,calling,code,needs,to,deal,with,this,case,appropriately,e,g,throwing,a,corresponding,exception,param,rs,is,the,result,set,holding,the,data,param,index,is,the,column,index,param,required,type,the,required,value,type,may,be,code,null,code,return,the,value,object,throws,sqlexception,if,thrown,by,the,jdbc,api;public,static,object,get,result,set,value,result,set,rs,int,index,class,required,type,throws,sqlexception,if,required,type,null,return,get,result,set,value,rs,index,object,value,null,boolean,was,null,check,false,if,string,class,equals,required,type,value,rs,get,string,index,else,if,boolean,class,equals,required,type,boolean,class,equals,required,type,value,rs,get,boolean,index,was,null,check,true,else,if,byte,class,equals,required,type,byte,class,equals,required,type,value,rs,get,byte,index,was,null,check,true,else,if,short,class,equals,required,type,short,class,equals,required,type,value,rs,get,short,index,was,null,check,true,else,if,int,class,equals,required,type,integer,class,equals,required,type,value,rs,get,int,index,was,null,check,true,else,if,long,class,equals,required,type,long,class,equals,required,type,value,rs,get,long,index,was,null,check,true,else,if,float,class,equals,required,type,float,class,equals,required,type,value,rs,get,float,index,was,null,check,true,else,if,double,class,equals,required,type,double,class,equals,required,type,number,class,equals,required,type,value,rs,get,double,index,was,null,check,true,else,if,byte,class,equals,required,type,value,rs,get,bytes,index,else,if,java,sql,date,class,equals,required,type,value,rs,get,date,index,else,if,java,sql,time,class,equals,required,type,value,rs,get,time,index,else,if,java,sql,timestamp,class,equals,required,type,java,util,date,class,equals,required,type,value,rs,get,timestamp,index,else,if,big,decimal,class,equals,required,type,value,rs,get,big,decimal,index,else,if,blob,class,equals,required,type,value,rs,get,blob,index,else,if,clob,class,equals,required,type,value,rs,get,clob,index,else,value,get,result,set,value,rs,index,if,was,null,check,value,null,rs,was,null,value,null,return,value
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1496837955;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1506097334;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1513100167;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1518615840;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1520339775;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1521457504;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1528313484;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1530174524;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeStatement(@Nullable Statement stmt);1549380778;Close the given JDBC Statement and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param stmt the JDBC Statement to close (may be {@code null});public static void closeStatement(@Nullable Statement stmt) {_		if (stmt != null) {_			try {_				stmt.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC Statement", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC Statement", ex)__			}_		}_	};close,the,given,jdbc,statement,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,stmt,the,jdbc,statement,to,close,may,be,code,null;public,static,void,close,statement,nullable,statement,stmt,if,stmt,null,try,stmt,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,statement,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,statement,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1495868221;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1496837955;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1506097334;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1513100167;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1518615840;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1520339775;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1521457504;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1528313484;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1530174524;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> public static void closeConnection(@Nullable Connection con);1549380778;Close the given JDBC Connection and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param con the JDBC Connection to close (may be {@code null});public static void closeConnection(@Nullable Connection con) {_		if (con != null) {_			try {_				con.close()__			}_			catch (SQLException ex) {_				logger.debug("Could not close JDBC Connection", ex)__			}_			catch (Throwable ex) {_				_				logger.debug("Unexpected exception on closing JDBC Connection", ex)__			}_		}_	};close,the,given,jdbc,connection,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,con,the,jdbc,connection,to,close,may,be,code,null;public,static,void,close,connection,nullable,connection,con,if,con,null,try,con,close,catch,sqlexception,ex,logger,debug,could,not,close,jdbc,connection,ex,catch,throwable,ex,logger,debug,unexpected,exception,on,closing,jdbc,connection,ex
JdbcUtils -> @Nullable 	public static Object getResultSetValue(ResultSet rs, int index, @Nullable Class<?> requiredType) throws SQLException;1506097334;Retrieve a JDBC column value from a ResultSet, using the specified value type._<p>Uses the specifically typed ResultSet accessor methods, falling back to_{@link #getResultSetValue(java.sql.ResultSet, int)} for unknown types._<p>Note that the returned value may not be assignable to the specified_required type, in case of an unknown type. Calling code needs to deal_with this case appropriately, e.g. throwing a corresponding exception._@param rs is the ResultSet holding the data_@param index is the column index_@param requiredType the required value type (may be {@code null})_@return the value object (possibly not of the specified required type,_with further conversion steps necessary)_@throws SQLException if thrown by the JDBC API_@see #getResultSetValue(ResultSet, int);@Nullable_	public static Object getResultSetValue(ResultSet rs, int index, @Nullable Class<?> requiredType) throws SQLException {_		if (requiredType == null) {_			return getResultSetValue(rs, index)__		}__		Object value___		_		if (String.class == requiredType) {_			return rs.getString(index)__		}_		else if (boolean.class == requiredType || Boolean.class == requiredType) {_			value = rs.getBoolean(index)__		}_		else if (byte.class == requiredType || Byte.class == requiredType) {_			value = rs.getByte(index)__		}_		else if (short.class == requiredType || Short.class == requiredType) {_			value = rs.getShort(index)__		}_		else if (int.class == requiredType || Integer.class == requiredType) {_			value = rs.getInt(index)__		}_		else if (long.class == requiredType || Long.class == requiredType) {_			value = rs.getLong(index)__		}_		else if (float.class == requiredType || Float.class == requiredType) {_			value = rs.getFloat(index)__		}_		else if (double.class == requiredType || Double.class == requiredType ||_				Number.class == requiredType) {_			value = rs.getDouble(index)__		}_		else if (BigDecimal.class == requiredType) {_			return rs.getBigDecimal(index)__		}_		else if (java.sql.Date.class == requiredType) {_			return rs.getDate(index)__		}_		else if (java.sql.Time.class == requiredType) {_			return rs.getTime(index)__		}_		else if (java.sql.Timestamp.class == requiredType || java.util.Date.class == requiredType) {_			return rs.getTimestamp(index)__		}_		else if (byte[].class == requiredType) {_			return rs.getBytes(index)__		}_		else if (Blob.class == requiredType) {_			return rs.getBlob(index)__		}_		else if (Clob.class == requiredType) {_			return rs.getClob(index)__		}_		else if (requiredType.isEnum()) {_			_			_			_			Object obj = rs.getObject(index)__			if (obj instanceof String) {_				return obj__			}_			else if (obj instanceof Number) {_				_				_				return NumberUtils.convertNumberToTargetClass((Number) obj, Integer.class)__			}_			else {_				_				return rs.getString(index)__			}_		}__		else {_			_			try {_				return rs.getObject(index, requiredType)__			}_			catch (AbstractMethodError err) {_				logger.debug("JDBC driver does not implement JDBC 4.1 'getObject(int, Class)' method", err)__			}_			catch (SQLFeatureNotSupportedException ex) {_				logger.debug("JDBC driver does not support JDBC 4.1 'getObject(int, Class)' method", ex)__			}_			catch (SQLException ex) {_				logger.debug("JDBC driver has limited support for JDBC 4.1 'getObject(int, Class)' method", ex)__			}__			_			_			String typeName = requiredType.getSimpleName()__			if ("LocalDate".equals(typeName)) {_				return rs.getDate(index)__			}_			else if ("LocalTime".equals(typeName)) {_				return rs.getTime(index)__			}_			else if ("LocalDateTime".equals(typeName)) {_				return rs.getTimestamp(index)__			}__			_			_			return getResultSetValue(rs, index)__		}__		_		return (rs.wasNull() ? null : value)__	};retrieve,a,jdbc,column,value,from,a,result,set,using,the,specified,value,type,p,uses,the,specifically,typed,result,set,accessor,methods,falling,back,to,link,get,result,set,value,java,sql,result,set,int,for,unknown,types,p,note,that,the,returned,value,may,not,be,assignable,to,the,specified,required,type,in,case,of,an,unknown,type,calling,code,needs,to,deal,with,this,case,appropriately,e,g,throwing,a,corresponding,exception,param,rs,is,the,result,set,holding,the,data,param,index,is,the,column,index,param,required,type,the,required,value,type,may,be,code,null,return,the,value,object,possibly,not,of,the,specified,required,type,with,further,conversion,steps,necessary,throws,sqlexception,if,thrown,by,the,jdbc,api,see,get,result,set,value,result,set,int;nullable,public,static,object,get,result,set,value,result,set,rs,int,index,nullable,class,required,type,throws,sqlexception,if,required,type,null,return,get,result,set,value,rs,index,object,value,if,string,class,required,type,return,rs,get,string,index,else,if,boolean,class,required,type,boolean,class,required,type,value,rs,get,boolean,index,else,if,byte,class,required,type,byte,class,required,type,value,rs,get,byte,index,else,if,short,class,required,type,short,class,required,type,value,rs,get,short,index,else,if,int,class,required,type,integer,class,required,type,value,rs,get,int,index,else,if,long,class,required,type,long,class,required,type,value,rs,get,long,index,else,if,float,class,required,type,float,class,required,type,value,rs,get,float,index,else,if,double,class,required,type,double,class,required,type,number,class,required,type,value,rs,get,double,index,else,if,big,decimal,class,required,type,return,rs,get,big,decimal,index,else,if,java,sql,date,class,required,type,return,rs,get,date,index,else,if,java,sql,time,class,required,type,return,rs,get,time,index,else,if,java,sql,timestamp,class,required,type,java,util,date,class,required,type,return,rs,get,timestamp,index,else,if,byte,class,required,type,return,rs,get,bytes,index,else,if,blob,class,required,type,return,rs,get,blob,index,else,if,clob,class,required,type,return,rs,get,clob,index,else,if,required,type,is,enum,object,obj,rs,get,object,index,if,obj,instanceof,string,return,obj,else,if,obj,instanceof,number,return,number,utils,convert,number,to,target,class,number,obj,integer,class,else,return,rs,get,string,index,else,try,return,rs,get,object,index,required,type,catch,abstract,method,error,err,logger,debug,jdbc,driver,does,not,implement,jdbc,4,1,get,object,int,class,method,err,catch,sqlfeature,not,supported,exception,ex,logger,debug,jdbc,driver,does,not,support,jdbc,4,1,get,object,int,class,method,ex,catch,sqlexception,ex,logger,debug,jdbc,driver,has,limited,support,for,jdbc,4,1,get,object,int,class,method,ex,string,type,name,required,type,get,simple,name,if,local,date,equals,type,name,return,rs,get,date,index,else,if,local,time,equals,type,name,return,rs,get,time,index,else,if,local,date,time,equals,type,name,return,rs,get,timestamp,index,return,get,result,set,value,rs,index,return,rs,was,null,null,value
