# id;timestamp;commentText;codeText;commentWords;codeWords
Frame -> private void pop(final int elements);1366718246;Pops the given number of types from the output frame stack.__@param elements_the number of types that must be popped.;private void pop(final int elements) {_        if (outputStackTop >= elements) {_            outputStackTop -= elements__        } else {_            _            _            _            owner.inputStackTop -= elements - outputStackTop__            outputStackTop = 0__        }_    };pops,the,given,number,of,types,from,the,output,frame,stack,param,elements,the,number,of,types,that,must,be,popped;private,void,pop,final,int,elements,if,output,stack,top,elements,output,stack,top,elements,else,owner,input,stack,top,elements,output,stack,top,output,stack,top,0
Frame -> private static int getAbstractTypeFromDescriptor(       final SymbolTable symbolTable, final String buffer, final int offset);1537204147;Returns the abstract type corresponding to the given type descriptor.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param buffer a string ending with a type descriptor._@param offset the start offset of the type descriptor in buffer._@return the abstract type corresponding to the given type descriptor.;private static int getAbstractTypeFromDescriptor(_      final SymbolTable symbolTable, final String buffer, final int offset) {_    String internalName__    switch (buffer.charAt(offset)) {_      case 'V':_        return 0__      case 'Z':_      case 'C':_      case 'B':_      case 'S':_      case 'I':_        return INTEGER__      case 'F':_        return FLOAT__      case 'J':_        return LONG__      case 'D':_        return DOUBLE__      case 'L':_        internalName = buffer.substring(offset + 1, buffer.length() - 1)__        return REFERENCE_KIND | symbolTable.addType(internalName)__      case '[':_        int elementDescriptorOffset = offset + 1__        while (buffer.charAt(elementDescriptorOffset) == '[') {_          ++elementDescriptorOffset__        }_        int typeValue__        switch (buffer.charAt(elementDescriptorOffset)) {_          case 'Z':_            typeValue = BOOLEAN__            break__          case 'C':_            typeValue = CHAR__            break__          case 'B':_            typeValue = BYTE__            break__          case 'S':_            typeValue = SHORT__            break__          case 'I':_            typeValue = INTEGER__            break__          case 'F':_            typeValue = FLOAT__            break__          case 'J':_            typeValue = LONG__            break__          case 'D':_            typeValue = DOUBLE__            break__          case 'L':_            internalName = buffer.substring(elementDescriptorOffset + 1, buffer.length() - 1)__            typeValue = REFERENCE_KIND | symbolTable.addType(internalName)__            break__          default:_            throw new IllegalArgumentException()__        }_        return ((elementDescriptorOffset - offset) << DIM_SHIFT) | typeValue__      default:_        throw new IllegalArgumentException()__    }_  };returns,the,abstract,type,corresponding,to,the,given,type,descriptor,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,buffer,a,string,ending,with,a,type,descriptor,param,offset,the,start,offset,of,the,type,descriptor,in,buffer,return,the,abstract,type,corresponding,to,the,given,type,descriptor;private,static,int,get,abstract,type,from,descriptor,final,symbol,table,symbol,table,final,string,buffer,final,int,offset,string,internal,name,switch,buffer,char,at,offset,case,v,return,0,case,z,case,c,case,b,case,s,case,i,return,integer,case,f,return,float,case,j,return,long,case,d,return,double,case,l,internal,name,buffer,substring,offset,1,buffer,length,1,return,symbol,table,add,type,internal,name,case,int,element,descriptor,offset,offset,1,while,buffer,char,at,element,descriptor,offset,element,descriptor,offset,int,type,value,switch,buffer,char,at,element,descriptor,offset,case,z,type,value,boolean,break,case,c,type,value,char,break,case,b,type,value,byte,break,case,s,type,value,short,break,case,i,type,value,integer,break,case,f,type,value,float,break,case,j,type,value,long,break,case,d,type,value,double,break,case,l,internal,name,buffer,substring,element,descriptor,offset,1,buffer,length,1,type,value,symbol,table,add,type,internal,name,break,default,throw,new,illegal,argument,exception,return,element,descriptor,offset,offset,type,value,default,throw,new,illegal,argument,exception
Frame -> final void setInputFrameFromApiFormat(       final SymbolTable symbolTable,       final int nLocal,       final Object[] local,       final int nStack,       final Object[] stack);1531241461;Sets the input frame from the given public API frame description.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param nLocal the number of local variables._@param local the local variable types, described using the same format as in {@link_MethodVisitor#visitFrame}._@param nStack the number of operand stack elements._@param stack the operand stack types, described using the same format as in {@link_MethodVisitor#visitFrame}.;final void setInputFrameFromApiFormat(_      final SymbolTable symbolTable,_      final int nLocal,_      final Object[] local,_      final int nStack,_      final Object[] stack) {_    int inputLocalIndex = 0__    for (int i = 0_ i < nLocal_ ++i) {_      inputLocals[inputLocalIndex++] = getAbstractTypeFromApiFormat(symbolTable, local[i])__      if (local[i] == Opcodes.LONG || local[i] == Opcodes.DOUBLE) {_        inputLocals[inputLocalIndex++] = TOP__      }_    }_    while (inputLocalIndex < inputLocals.length) {_      inputLocals[inputLocalIndex++] = TOP__    }_    int nStackTop = 0__    for (int i = 0_ i < nStack_ ++i) {_      if (stack[i] == Opcodes.LONG || stack[i] == Opcodes.DOUBLE) {_        ++nStackTop__      }_    }_    inputStack = new int[nStack + nStackTop]__    int inputStackIndex = 0__    for (int i = 0_ i < nStack_ ++i) {_      inputStack[inputStackIndex++] = getAbstractTypeFromApiFormat(symbolTable, stack[i])__      if (stack[i] == Opcodes.LONG || stack[i] == Opcodes.DOUBLE) {_        inputStack[inputStackIndex++] = TOP__      }_    }_    outputStackTop = 0__    initializationCount = 0__  };sets,the,input,frame,from,the,given,public,api,frame,description,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,n,local,the,number,of,local,variables,param,local,the,local,variable,types,described,using,the,same,format,as,in,link,method,visitor,visit,frame,param,n,stack,the,number,of,operand,stack,elements,param,stack,the,operand,stack,types,described,using,the,same,format,as,in,link,method,visitor,visit,frame;final,void,set,input,frame,from,api,format,final,symbol,table,symbol,table,final,int,n,local,final,object,local,final,int,n,stack,final,object,stack,int,input,local,index,0,for,int,i,0,i,n,local,i,input,locals,input,local,index,get,abstract,type,from,api,format,symbol,table,local,i,if,local,i,opcodes,long,local,i,opcodes,double,input,locals,input,local,index,top,while,input,local,index,input,locals,length,input,locals,input,local,index,top,int,n,stack,top,0,for,int,i,0,i,n,stack,i,if,stack,i,opcodes,long,stack,i,opcodes,double,n,stack,top,input,stack,new,int,n,stack,n,stack,top,int,input,stack,index,0,for,int,i,0,i,n,stack,i,input,stack,input,stack,index,get,abstract,type,from,api,format,symbol,table,stack,i,if,stack,i,opcodes,long,stack,i,opcodes,double,input,stack,input,stack,index,top,output,stack,top,0,initialization,count,0
Frame -> final void setInputFrameFromApiFormat(       final SymbolTable symbolTable,       final int nLocal,       final Object[] local,       final int nStack,       final Object[] stack);1536664245;Sets the input frame from the given public API frame description.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param nLocal the number of local variables._@param local the local variable types, described using the same format as in {@link_MethodVisitor#visitFrame}._@param nStack the number of operand stack elements._@param stack the operand stack types, described using the same format as in {@link_MethodVisitor#visitFrame}.;final void setInputFrameFromApiFormat(_      final SymbolTable symbolTable,_      final int nLocal,_      final Object[] local,_      final int nStack,_      final Object[] stack) {_    int inputLocalIndex = 0__    for (int i = 0_ i < nLocal_ ++i) {_      inputLocals[inputLocalIndex++] = getAbstractTypeFromApiFormat(symbolTable, local[i])__      if (local[i] == Opcodes.LONG || local[i] == Opcodes.DOUBLE) {_        inputLocals[inputLocalIndex++] = TOP__      }_    }_    while (inputLocalIndex < inputLocals.length) {_      inputLocals[inputLocalIndex++] = TOP__    }_    int nStackTop = 0__    for (int i = 0_ i < nStack_ ++i) {_      if (stack[i] == Opcodes.LONG || stack[i] == Opcodes.DOUBLE) {_        ++nStackTop__      }_    }_    inputStack = new int[nStack + nStackTop]__    int inputStackIndex = 0__    for (int i = 0_ i < nStack_ ++i) {_      inputStack[inputStackIndex++] = getAbstractTypeFromApiFormat(symbolTable, stack[i])__      if (stack[i] == Opcodes.LONG || stack[i] == Opcodes.DOUBLE) {_        inputStack[inputStackIndex++] = TOP__      }_    }_    outputStackTop = 0__    initializationCount = 0__  };sets,the,input,frame,from,the,given,public,api,frame,description,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,n,local,the,number,of,local,variables,param,local,the,local,variable,types,described,using,the,same,format,as,in,link,method,visitor,visit,frame,param,n,stack,the,number,of,operand,stack,elements,param,stack,the,operand,stack,types,described,using,the,same,format,as,in,link,method,visitor,visit,frame;final,void,set,input,frame,from,api,format,final,symbol,table,symbol,table,final,int,n,local,final,object,local,final,int,n,stack,final,object,stack,int,input,local,index,0,for,int,i,0,i,n,local,i,input,locals,input,local,index,get,abstract,type,from,api,format,symbol,table,local,i,if,local,i,opcodes,long,local,i,opcodes,double,input,locals,input,local,index,top,while,input,local,index,input,locals,length,input,locals,input,local,index,top,int,n,stack,top,0,for,int,i,0,i,n,stack,i,if,stack,i,opcodes,long,stack,i,opcodes,double,n,stack,top,input,stack,new,int,n,stack,n,stack,top,int,input,stack,index,0,for,int,i,0,i,n,stack,i,input,stack,input,stack,index,get,abstract,type,from,api,format,symbol,table,stack,i,if,stack,i,opcodes,long,stack,i,opcodes,double,input,stack,input,stack,index,top,output,stack,top,0,initialization,count,0
Frame -> private int init(final ClassWriter cw, final int t);1366718246;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1385423968;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1395273982;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1397644526;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1398255950;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1461047077;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> private int init(final ClassWriter cw, final int t);1483093254;Replaces the given type with the appropriate type if it is one of the_types on which a constructor is invoked in the basic block.__@param cw_the ClassWriter to which this label belongs._@param t_a type_@return t or, if t is one of the types on which a constructor is invoked_in the basic block, the type corresponding to this constructor.;private int init(final ClassWriter cw, final int t) {_        int s__        if (t == UNINITIALIZED_THIS) {_            s = OBJECT | cw.addType(cw.thisName)__        } else if ((t & (DIM | BASE_KIND)) == UNINITIALIZED) {_            String type = cw.typeTable[t & BASE_VALUE].strVal1__            s = OBJECT | cw.addType(type)__        } else {_            return t__        }_        for (int j = 0_ j < initializationCount_ ++j) {_            int u = initializations[j]__            int dim = u & DIM__            int kind = u & KIND__            if (kind == LOCAL) {_                u = dim + inputLocals[u & VALUE]__            } else if (kind == STACK) {_                u = dim + inputStack[inputStack.length - (u & VALUE)]__            }_            if (t == u) {_                return s__            }_        }_        return t__    };replaces,the,given,type,with,the,appropriate,type,if,it,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,param,cw,the,class,writer,to,which,this,label,belongs,param,t,a,type,return,t,or,if,t,is,one,of,the,types,on,which,a,constructor,is,invoked,in,the,basic,block,the,type,corresponding,to,this,constructor;private,int,init,final,class,writer,cw,final,int,t,int,s,if,t,s,object,cw,add,type,cw,this,name,else,if,t,dim,uninitialized,string,type,cw,type,table,t,str,val1,s,object,cw,add,type,type,else,return,t,for,int,j,0,j,initialization,count,j,int,u,initializations,j,int,dim,u,dim,int,kind,u,kind,if,kind,local,u,dim,input,locals,u,value,else,if,kind,stack,u,dim,input,stack,input,stack,length,u,value,if,t,u,return,s,return,t
Frame -> Frame(final Label owner);1531241461;Constructs a new Frame.__@param owner the basic block to which these input and output stack map frames correspond.;Frame(final Label owner) {_    this.owner = owner__  };constructs,a,new,frame,param,owner,the,basic,block,to,which,these,input,and,output,stack,map,frames,correspond;frame,final,label,owner,this,owner,owner
Frame -> Frame(final Label owner);1536664245;Constructs a new Frame.__@param owner the basic block to which these input and output stack map frames correspond.;Frame(final Label owner) {_    this.owner = owner__  };constructs,a,new,frame,param,owner,the,basic,block,to,which,these,input,and,output,stack,map,frames,correspond;frame,final,label,owner,this,owner,owner
Frame -> Frame(final Label owner);1537204147;Constructs a new Frame.__@param owner the basic block to which these input and output stack map frames correspond.;Frame(final Label owner) {_    this.owner = owner__  };constructs,a,new,frame,param,owner,the,basic,block,to,which,these,input,and,output,stack,map,frames,correspond;frame,final,label,owner,this,owner,owner
Frame -> static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type);1531241461;Returns the abstract type corresponding to the given public API frame element type.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param type a frame element type described using the same format as in {@link_MethodVisitor#visitFrame}, i.e. either {@link Opcodes#TOP}, {@link Opcodes#INTEGER}, {@link_Opcodes#FLOAT}, {@link Opcodes#LONG}, {@link Opcodes#DOUBLE}, {@link Opcodes#NULL}, or_{@link Opcodes#UNINITIALIZED_THIS}, or the internal name of a class, or a Label designating_a NEW instruction (for uninitialized types)._@return the abstract type corresponding to the given frame element type.;static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type) {_    if (type instanceof Integer) {_      return CONSTANT_KIND | ((Integer) type).intValue()__    } else if (type instanceof String) {_      String descriptor = Type.getObjectType((String) type).getDescriptor()__      return getAbstractTypeFromDescriptor(symbolTable, descriptor, 0)__    } else {_      return UNINITIALIZED_KIND_          | symbolTable.addUninitializedType("", ((Label) type).bytecodeOffset)__    }_  };returns,the,abstract,type,corresponding,to,the,given,public,api,frame,element,type,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,type,a,frame,element,type,described,using,the,same,format,as,in,link,method,visitor,visit,frame,i,e,either,link,opcodes,top,link,opcodes,integer,link,opcodes,float,link,opcodes,long,link,opcodes,double,link,opcodes,null,or,link,opcodes,or,the,internal,name,of,a,class,or,a,label,designating,a,new,instruction,for,uninitialized,types,return,the,abstract,type,corresponding,to,the,given,frame,element,type;static,int,get,abstract,type,from,api,format,final,symbol,table,symbol,table,final,object,type,if,type,instanceof,integer,return,integer,type,int,value,else,if,type,instanceof,string,string,descriptor,type,get,object,type,string,type,get,descriptor,return,get,abstract,type,from,descriptor,symbol,table,descriptor,0,else,return,symbol,table,add,uninitialized,type,label,type,bytecode,offset
Frame -> static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type);1536664245;Returns the abstract type corresponding to the given public API frame element type.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param type a frame element type described using the same format as in {@link_MethodVisitor#visitFrame}, i.e. either {@link Opcodes#TOP}, {@link Opcodes#INTEGER}, {@link_Opcodes#FLOAT}, {@link Opcodes#LONG}, {@link Opcodes#DOUBLE}, {@link Opcodes#NULL}, or_{@link Opcodes#UNINITIALIZED_THIS}, or the internal name of a class, or a Label designating_a NEW instruction (for uninitialized types)._@return the abstract type corresponding to the given frame element type.;static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type) {_    if (type instanceof Integer) {_      return CONSTANT_KIND | ((Integer) type).intValue()__    } else if (type instanceof String) {_      String descriptor = Type.getObjectType((String) type).getDescriptor()__      return getAbstractTypeFromDescriptor(symbolTable, descriptor, 0)__    } else {_      return UNINITIALIZED_KIND_          | symbolTable.addUninitializedType("", ((Label) type).bytecodeOffset)__    }_  };returns,the,abstract,type,corresponding,to,the,given,public,api,frame,element,type,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,type,a,frame,element,type,described,using,the,same,format,as,in,link,method,visitor,visit,frame,i,e,either,link,opcodes,top,link,opcodes,integer,link,opcodes,float,link,opcodes,long,link,opcodes,double,link,opcodes,null,or,link,opcodes,or,the,internal,name,of,a,class,or,a,label,designating,a,new,instruction,for,uninitialized,types,return,the,abstract,type,corresponding,to,the,given,frame,element,type;static,int,get,abstract,type,from,api,format,final,symbol,table,symbol,table,final,object,type,if,type,instanceof,integer,return,integer,type,int,value,else,if,type,instanceof,string,string,descriptor,type,get,object,type,string,type,get,descriptor,return,get,abstract,type,from,descriptor,symbol,table,descriptor,0,else,return,symbol,table,add,uninitialized,type,label,type,bytecode,offset
Frame -> static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type);1537204147;Returns the abstract type corresponding to the given public API frame element type.__@param symbolTable the type table to use to lookup and store type {@link Symbol}._@param type a frame element type described using the same format as in {@link_MethodVisitor#visitFrame}, i.e. either {@link Opcodes#TOP}, {@link Opcodes#INTEGER}, {@link_Opcodes#FLOAT}, {@link Opcodes#LONG}, {@link Opcodes#DOUBLE}, {@link Opcodes#NULL}, or_{@link Opcodes#UNINITIALIZED_THIS}, or the internal name of a class, or a Label designating_a NEW instruction (for uninitialized types)._@return the abstract type corresponding to the given frame element type.;static int getAbstractTypeFromApiFormat(final SymbolTable symbolTable, final Object type) {_    if (type instanceof Integer) {_      return CONSTANT_KIND | ((Integer) type).intValue()__    } else if (type instanceof String) {_      String descriptor = Type.getObjectType((String) type).getDescriptor()__      return getAbstractTypeFromDescriptor(symbolTable, descriptor, 0)__    } else {_      return UNINITIALIZED_KIND_          | symbolTable.addUninitializedType("", ((Label) type).bytecodeOffset)__    }_  };returns,the,abstract,type,corresponding,to,the,given,public,api,frame,element,type,param,symbol,table,the,type,table,to,use,to,lookup,and,store,type,link,symbol,param,type,a,frame,element,type,described,using,the,same,format,as,in,link,method,visitor,visit,frame,i,e,either,link,opcodes,top,link,opcodes,integer,link,opcodes,float,link,opcodes,long,link,opcodes,double,link,opcodes,null,or,link,opcodes,or,the,internal,name,of,a,class,or,a,label,designating,a,new,instruction,for,uninitialized,types,return,the,abstract,type,corresponding,to,the,given,frame,element,type;static,int,get,abstract,type,from,api,format,final,symbol,table,symbol,table,final,object,type,if,type,instanceof,integer,return,integer,type,int,value,else,if,type,instanceof,string,string,descriptor,type,get,object,type,string,type,get,descriptor,return,get,abstract,type,from,descriptor,symbol,table,descriptor,0,else,return,symbol,table,add,uninitialized,type,label,type,bytecode,offset
