# id;timestamp;commentText;codeText;commentWords;codeWords
ExecutionConfig -> public void registerKryoType(Class<?> type);1431691975;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1431703039;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1432633486;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1432713413;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1433741389;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1437411165;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1440583080;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1442313211;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1442481573;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1443690234;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1443775728;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1444215406;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1445359152;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1446112342;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1446564349;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1446564349;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1448531503;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1452178883;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1453818572;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1455101486;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1455548285;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1456237208;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1456347641;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
ExecutionConfig -> public void registerKryoType(Class<?> type);1457617147;Registers the given type with the serialization stack. If the type is eventually_serialized as a POJO, then the type is registered with the POJO serializer. If the_type ends up being serialized with Kryo, then it will be registered at Kryo to make_sure that only tags are written.__@param type The class of the type to register.;public void registerKryoType(Class<?> type) {_		if (type == null) {_			throw new NullPointerException("Cannot register null type class.")__		}_		registeredKryoTypes.add(type)__	};registers,the,given,type,with,the,serialization,stack,if,the,type,is,eventually,serialized,as,a,pojo,then,the,type,is,registered,with,the,pojo,serializer,if,the,type,ends,up,being,serialized,with,kryo,then,it,will,be,registered,at,kryo,to,make,sure,that,only,tags,are,written,param,type,the,class,of,the,type,to,register;public,void,register,kryo,type,class,type,if,type,null,throw,new,null,pointer,exception,cannot,register,null,type,class,registered,kryo,types,add,type
