# id;timestamp;commentText;codeText;commentWords;codeWords
ConnectedStreams -> public TypeInformation<IN2> getType2();1445418103;Gets the type of the second input__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1493195810;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1493195810;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1493195810;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1495484544;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1496911361;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public TypeInformation<IN2> getType2();1532066767;Gets the type of the second input.__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1480354709;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__<p>A {@link RichCoProcessFunction}_can be used to gain access to features provided by the_{@link org.apache.flink.api.common.functions.RichFunction} interface.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		if (!(inputStream1 instanceof KeyedStream) || !(inputStream2 instanceof KeyedStream)) {_			throw new UnsupportedOperationException("A CoProcessFunction can only be applied" +_					"when both input streams are keyed.")__		}__		CoProcessOperator<Object, IN1, IN2, R> operator = new CoProcessOperator<>(_				inputStream1.clean(coProcessFunction))___		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,p,a,link,rich,co,process,function,can,be,used,to,gain,access,to,features,provided,by,the,link,org,apache,flink,api,common,functions,rich,function,interface,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,throw,new,unsupported,operation,exception,a,co,process,function,can,only,be,applied,when,both,input,streams,are,keyed,co,process,operator,object,in1,in2,r,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1488799576;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		if (!(inputStream1 instanceof KeyedStream) || !(inputStream2 instanceof KeyedStream)) {_			throw new UnsupportedOperationException("A CoProcessFunction can only be applied" +_					"when both input streams are keyed.")__		}__		CoProcessOperator<Object, IN1, IN2, R> operator = new CoProcessOperator<>(_				inputStream1.clean(coProcessFunction))___		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,throw,new,unsupported,operation,exception,a,co,process,function,can,only,be,applied,when,both,input,streams,are,keyed,co,process,operator,object,in1,in2,r,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1488799576;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1495484544;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1496911361;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> @Internal 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction, 			TypeInformation<R> outputType);1532066767;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero_or more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function,_this function can also query the time and set timers. When reacting to the firing of set_timers the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@Internal_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction,_			TypeInformation<R> outputType) {__		TwoInputStreamOperator<IN1, IN2, R> operator___		if ((inputStream1 instanceof KeyedStream) && (inputStream2 instanceof KeyedStream)) {_			operator = new KeyedCoProcessOperator<>(inputStream1.clean(coProcessFunction))__		} else {_			operator = new CoProcessOperator<>(inputStream1.clean(coProcessFunction))__		}__		return transform("Co-Process", outputType, operator)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;internal,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,output,type,two,input,stream,operator,in1,in2,r,operator,if,input,stream1,instanceof,keyed,stream,input,stream2,instanceof,keyed,stream,operator,new,keyed,co,process,operator,input,stream1,clean,co,process,function,else,operator,new,co,process,operator,input,stream1,clean,co,process,function,return,transform,co,process,output,type,operator
ConnectedStreams -> public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2);1445418103;PartitionBy operation for connected data stream. Partitions the elements of_input1 and input2 according to keyPosition1 and keyPosition2.__@param keyPosition1_The field used to compute the hashcode of the elements in the_first input stream._@param keyPosition2_The field used to compute the hashcode of the elements in the_second input stream._@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2) {_		return new ConnectedStreams<>(environment, inputStream1.partitionByHash(keyPosition1),_				inputStream2.partitionByHash(keyPosition2))__	};partition,by,operation,for,connected,data,stream,partitions,the,elements,of,input1,and,input2,according,to,key,position1,and,key,position2,param,key,position1,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,first,input,stream,param,key,position2,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,second,input,stream,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,partition,by,hash,int,key,position1,int,key,position2,return,new,connected,streams,environment,input,stream1,partition,by,hash,key,position1,input,stream2,partition,by,hash,key,position2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2);1454527671;PartitionBy operation for connected data stream. Partitions the elements of_input1 and input2 according to keyPosition1 and keyPosition2.__@param keyPosition1_The field used to compute the hashcode of the elements in the_first input stream._@param keyPosition2_The field used to compute the hashcode of the elements in the_second input stream._@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2) {_		return new ConnectedStreams<>(environment, inputStream1.partitionByHash(keyPosition1),_				inputStream2.partitionByHash(keyPosition2))__	};partition,by,operation,for,connected,data,stream,partitions,the,elements,of,input1,and,input2,according,to,key,position1,and,key,position2,param,key,position1,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,first,input,stream,param,key,position2,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,second,input,stream,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,partition,by,hash,int,key,position1,int,key,position2,return,new,connected,streams,environment,input,stream1,partition,by,hash,key,position1,input,stream2,partition,by,hash,key,position2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2);1454679829;PartitionBy operation for connected data stream. Partitions the elements of_input1 and input2 according to keyPosition1 and keyPosition2.__@param keyPosition1_The field used to compute the hashcode of the elements in the_first input stream._@param keyPosition2_The field used to compute the hashcode of the elements in the_second input stream._@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2) {_		return new ConnectedStreams<>(environment, inputStream1.partitionByHash(keyPosition1),_				inputStream2.partitionByHash(keyPosition2))__	};partition,by,operation,for,connected,data,stream,partitions,the,elements,of,input1,and,input2,according,to,key,position1,and,key,position2,param,key,position1,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,first,input,stream,param,key,position2,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,second,input,stream,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,partition,by,hash,int,key,position1,int,key,position2,return,new,connected,streams,environment,input,stream1,partition,by,hash,key,position1,input,stream2,partition,by,hash,key,position2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2);1455101486;PartitionBy operation for connected data stream. Partitions the elements of_input1 and input2 according to keyPosition1 and keyPosition2.__@param keyPosition1_The field used to compute the hashcode of the elements in the_first input stream._@param keyPosition2_The field used to compute the hashcode of the elements in the_second input stream._@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> partitionByHash(int keyPosition1, int keyPosition2) {_		return new ConnectedStreams<>(environment, inputStream1.partitionByHash(keyPosition1),_				inputStream2.partitionByHash(keyPosition2))__	};partition,by,operation,for,connected,data,stream,partitions,the,elements,of,input1,and,input2,according,to,key,position1,and,key,position2,param,key,position1,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,first,input,stream,param,key,position2,the,field,used,to,compute,the,hashcode,of,the,elements,in,the,second,input,stream,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,partition,by,hash,int,key,position1,int,key,position2,return,new,connected,streams,environment,input,stream1,partition,by,hash,key,position1,input,stream2,partition,by,hash,key,position2
