# id;timestamp;commentText;codeText;commentWords;codeWords
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1493403095;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1524407315;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1525420604;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1529583969;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1531381123;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1531499577;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1537337120;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1538386941;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1547644408;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes);1547905886;Sets up task chains from the source {@link StreamNode} instances.__<p>This will recursively create all {@link JobVertex} instances.;private void setChaining(Map<Integer, byte[]> hashes, List<Map<Integer, byte[]>> legacyHashes, Map<Integer, List<Tuple2<byte[], byte[]>>> chainedOperatorHashes) {_		for (Integer sourceNodeId : streamGraph.getSourceIDs()) {_			createChain(sourceNodeId, sourceNodeId, hashes, legacyHashes, 0, chainedOperatorHashes)__		}_	};sets,up,task,chains,from,the,source,link,stream,node,instances,p,this,will,recursively,create,all,link,job,vertex,instances;private,void,set,chaining,map,integer,byte,hashes,list,map,integer,byte,legacy,hashes,map,integer,list,tuple2,byte,byte,chained,operator,hashes,for,integer,source,node,id,stream,graph,get,source,ids,create,chain,source,node,id,source,node,id,hashes,legacy,hashes,0,chained,operator,hashes
StreamingJobGraphGenerator -> private byte[] generateDeterministicHash( 			StreamNode node, 			Hasher hasher, 			Map<Integer, byte[]> hashes);1452526242;Generates a deterministic hash from node-local properties and input and_output edges.;private byte[] generateDeterministicHash(_			StreamNode node,_			Hasher hasher,_			Map<Integer, byte[]> hashes) {__		_		_		_		_		generateNodeLocalHash(node, hasher, hashes.size())___		_		for (StreamEdge outEdge : node.getOutEdges()) {_			if (isChainable(outEdge)) {_				StreamNode chainedNode = outEdge.getTargetVertex()___				_				_				generateNodeLocalHash(chainedNode, hasher, hashes.size())__			}_		}__		byte[] hash = hasher.hash().asBytes()___		_		_		for (StreamEdge inEdge : node.getInEdges()) {_			byte[] otherHash = hashes.get(inEdge.getSourceId())___			_			if (otherHash == null) {_				throw new IllegalStateException("Missing hash for input node "_						+ inEdge.getSourceVertex() + ". Cannot generate hash for "_						+ node + ".")__			}__			for (int j = 0_ j < hash.length_ j++) {_				hash[j] = (byte) (hash[j] * 37 ^ otherHash[j])__			}_		}__		if (LOG.isDebugEnabled()) {_			String udfClassName = ""__			if (node.getOperator() instanceof AbstractUdfStreamOperator) {_				udfClassName = ((AbstractUdfStreamOperator) node.getOperator())_						.getUserFunction().getClass().getName()__			}__			LOG.debug("Generated hash '" + byteToHexString(hash) + "' for node " +_					"'" + node.toString() + "' {id: " + node.getId() + ", " +_					"parallelism: " + node.getParallelism() + ", " +_					"user function: " + udfClassName + "}")__		}__		return hash__	};generates,a,deterministic,hash,from,node,local,properties,and,input,and,output,edges;private,byte,generate,deterministic,hash,stream,node,node,hasher,hasher,map,integer,byte,hashes,generate,node,local,hash,node,hasher,hashes,size,for,stream,edge,out,edge,node,get,out,edges,if,is,chainable,out,edge,stream,node,chained,node,out,edge,get,target,vertex,generate,node,local,hash,chained,node,hasher,hashes,size,byte,hash,hasher,hash,as,bytes,for,stream,edge,in,edge,node,get,in,edges,byte,other,hash,hashes,get,in,edge,get,source,id,if,other,hash,null,throw,new,illegal,state,exception,missing,hash,for,input,node,in,edge,get,source,vertex,cannot,generate,hash,for,node,for,int,j,0,j,hash,length,j,hash,j,byte,hash,j,37,other,hash,j,if,log,is,debug,enabled,string,udf,class,name,if,node,get,operator,instanceof,abstract,udf,stream,operator,udf,class,name,abstract,udf,stream,operator,node,get,operator,get,user,function,get,class,get,name,log,debug,generated,hash,byte,to,hex,string,hash,for,node,node,to,string,id,node,get,id,parallelism,node,get,parallelism,user,function,udf,class,name,return,hash
StreamingJobGraphGenerator -> private byte[] generateDeterministicHash( 			StreamNode node, 			Hasher hasher, 			Map<Integer, byte[]> hashes);1452854660;Generates a deterministic hash from node-local properties and input and_output edges.;private byte[] generateDeterministicHash(_			StreamNode node,_			Hasher hasher,_			Map<Integer, byte[]> hashes) {__		_		_		_		_		generateNodeLocalHash(node, hasher, hashes.size())___		_		for (StreamEdge outEdge : node.getOutEdges()) {_			if (isChainable(outEdge)) {_				StreamNode chainedNode = outEdge.getTargetVertex()___				_				_				generateNodeLocalHash(chainedNode, hasher, hashes.size())__			}_		}__		byte[] hash = hasher.hash().asBytes()___		_		_		for (StreamEdge inEdge : node.getInEdges()) {_			byte[] otherHash = hashes.get(inEdge.getSourceId())___			_			if (otherHash == null) {_				throw new IllegalStateException("Missing hash for input node "_						+ inEdge.getSourceVertex() + ". Cannot generate hash for "_						+ node + ".")__			}__			for (int j = 0_ j < hash.length_ j++) {_				hash[j] = (byte) (hash[j] * 37 ^ otherHash[j])__			}_		}__		if (LOG.isDebugEnabled()) {_			String udfClassName = ""__			if (node.getOperator() instanceof AbstractUdfStreamOperator) {_				udfClassName = ((AbstractUdfStreamOperator) node.getOperator())_						.getUserFunction().getClass().getName()__			}__			LOG.debug("Generated hash '" + byteToHexString(hash) + "' for node " +_					"'" + node.toString() + "' {id: " + node.getId() + ", " +_					"parallelism: " + node.getParallelism() + ", " +_					"user function: " + udfClassName + "}")__		}__		return hash__	};generates,a,deterministic,hash,from,node,local,properties,and,input,and,output,edges;private,byte,generate,deterministic,hash,stream,node,node,hasher,hasher,map,integer,byte,hashes,generate,node,local,hash,node,hasher,hashes,size,for,stream,edge,out,edge,node,get,out,edges,if,is,chainable,out,edge,stream,node,chained,node,out,edge,get,target,vertex,generate,node,local,hash,chained,node,hasher,hashes,size,byte,hash,hasher,hash,as,bytes,for,stream,edge,in,edge,node,get,in,edges,byte,other,hash,hashes,get,in,edge,get,source,id,if,other,hash,null,throw,new,illegal,state,exception,missing,hash,for,input,node,in,edge,get,source,vertex,cannot,generate,hash,for,node,for,int,j,0,j,hash,length,j,hash,j,byte,hash,j,37,other,hash,j,if,log,is,debug,enabled,string,udf,class,name,if,node,get,operator,instanceof,abstract,udf,stream,operator,udf,class,name,abstract,udf,stream,operator,node,get,operator,get,user,function,get,class,get,name,log,debug,generated,hash,byte,to,hex,string,hash,for,node,node,to,string,id,node,get,id,parallelism,node,get,parallelism,user,function,udf,class,name,return,hash
