# id;timestamp;commentText;codeText;commentWords;codeWords
Graph -> public long numberOfEdges() throws Exception;1444404795;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1466789678;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1467140656;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1467306272;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1470042815;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1475684776;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1475685606;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1481745825;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1481881009;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1484160227;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1484685504;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1489068942;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1490973446;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1495819075;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> public long numberOfEdges() throws Exception;1502111816;@return a long integer representing the number of edges;public long numberOfEdges() throws Exception {_		return edges.count()__	};return,a,long,integer,representing,the,number,of,edges;public,long,number,of,edges,throws,exception,return,edges,count
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1444404795;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1445261977;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1445854323;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1446112342;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1447073368;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1454404649;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1458583829;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1458583829;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1462100316;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1462100316;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1462205213;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1462208859;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1462809297;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1465316775;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1466789678;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
Graph -> @SuppressWarnings({ "unchecked", "rawtypes" }) 	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper);1467140656;Apply a function to the attribute of each edge in the graph.__@param mapper the map function to apply._@return a new graph;@SuppressWarnings({ "unchecked", "rawtypes" })_	public <NV> Graph<K, VV, NV> mapEdges(final MapFunction<Edge<K, EV>, NV> mapper) {__		TypeInformation<K> keyType = ((TupleTypeInfo<?>) edges.getType()).getTypeAt(0)___		TypeInformation<NV> valueType = TypeExtractor.createTypeInfo(MapFunction.class, mapper.getClass(), 1, null, null)___		TypeInformation<Edge<K, NV>> returnType = (TypeInformation<Edge<K, NV>>) new TupleTypeInfo(_				Edge.class, keyType, keyType, valueType)___		return mapEdges(mapper, returnType)__	};apply,a,function,to,the,attribute,of,each,edge,in,the,graph,param,mapper,the,map,function,to,apply,return,a,new,graph;suppress,warnings,unchecked,rawtypes,public,nv,graph,k,vv,nv,map,edges,final,map,function,edge,k,ev,nv,mapper,type,information,k,key,type,tuple,type,info,edges,get,type,get,type,at,0,type,information,nv,value,type,type,extractor,create,type,info,map,function,class,mapper,get,class,1,null,null,type,information,edge,k,nv,return,type,type,information,edge,k,nv,new,tuple,type,info,edge,class,key,type,key,type,value,type,return,map,edges,mapper,return,type
