# id;timestamp;commentText;codeText;commentWords;codeWords
RestController -> private Set<RestRequest.Method> getValidHandlerMethodSet(RestRequest request);1524684173;Get the valid set of HTTP methods for a REST request.;private Set<RestRequest.Method> getValidHandlerMethodSet(RestRequest request) {_        Set<RestRequest.Method> validMethods = new HashSet<>()__        Iterator<MethodHandlers> allHandlers = getAllHandlers(request)__        for (Iterator<MethodHandlers> it = allHandlers_ it.hasNext()_ ) {_            Optional.ofNullable(it.next()).map(mh -> validMethods.addAll(mh.getValidMethods()))__        }_        return validMethods__    };get,the,valid,set,of,http,methods,for,a,rest,request;private,set,rest,request,method,get,valid,handler,method,set,rest,request,request,set,rest,request,method,valid,methods,new,hash,set,iterator,method,handlers,all,handlers,get,all,handlers,request,for,iterator,method,handlers,it,all,handlers,it,has,next,optional,of,nullable,it,next,map,mh,valid,methods,add,all,mh,get,valid,methods,return,valid,methods
RestController -> public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                             String deprecationMessage, DeprecationLogger logger);1525645056;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request.__@param method GET, POST, etc._@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param deprecationMessage The message to log and send as a header in the response_@param logger The existing deprecation logger to use;public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                            String deprecationMessage, DeprecationLogger logger) {_        assert (handler instanceof DeprecationRestHandler) == false___        registerHandler(method, path, new DeprecationRestHandler(handler, deprecationMessage, logger))__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,param,method,get,post,etc,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,deprecation,message,the,message,to,log,and,send,as,a,header,in,the,response,param,logger,the,existing,deprecation,logger,to,use;public,void,register,as,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,string,deprecation,message,deprecation,logger,logger,assert,handler,instanceof,deprecation,rest,handler,false,register,handler,method,path,new,deprecation,rest,handler,handler,deprecation,message,logger
RestController -> public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                             String deprecationMessage, DeprecationLogger logger);1529015561;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request.__@param method GET, POST, etc._@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param deprecationMessage The message to log and send as a header in the response_@param logger The existing deprecation logger to use;public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                            String deprecationMessage, DeprecationLogger logger) {_        assert (handler instanceof DeprecationRestHandler) == false___        registerHandler(method, path, new DeprecationRestHandler(handler, deprecationMessage, logger))__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,param,method,get,post,etc,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,deprecation,message,the,message,to,log,and,send,as,a,header,in,the,response,param,logger,the,existing,deprecation,logger,to,use;public,void,register,as,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,string,deprecation,message,deprecation,logger,logger,assert,handler,instanceof,deprecation,rest,handler,false,register,handler,method,path,new,deprecation,rest,handler,handler,deprecation,message,logger
RestController -> public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                             String deprecationMessage, DeprecationLogger logger);1541092382;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request.__@param method GET, POST, etc._@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param deprecationMessage The message to log and send as a header in the response_@param logger The existing deprecation logger to use;public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                            String deprecationMessage, DeprecationLogger logger) {_        assert (handler instanceof DeprecationRestHandler) == false___        registerHandler(method, path, new DeprecationRestHandler(handler, deprecationMessage, logger))__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,param,method,get,post,etc,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,deprecation,message,the,message,to,log,and,send,as,a,header,in,the,response,param,logger,the,existing,deprecation,logger,to,use;public,void,register,as,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,string,deprecation,message,deprecation,logger,logger,assert,handler,instanceof,deprecation,rest,handler,false,register,handler,method,path,new,deprecation,rest,handler,handler,deprecation,message,logger
RestController -> public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                             String deprecationMessage, DeprecationLogger logger);1542402632;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request.__@param method GET, POST, etc._@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param deprecationMessage The message to log and send as a header in the response_@param logger The existing deprecation logger to use;public void registerAsDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                            String deprecationMessage, DeprecationLogger logger) {_        assert (handler instanceof DeprecationRestHandler) == false___        registerHandler(method, path, new DeprecationRestHandler(handler, deprecationMessage, logger))__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,param,method,get,post,etc,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,deprecation,message,the,message,to,log,and,send,as,a,header,in,the,response,param,logger,the,existing,deprecation,logger,to,use;public,void,register,as,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,string,deprecation,message,deprecation,logger,logger,assert,handler,instanceof,deprecation,rest,handler,false,register,handler,method,path,new,deprecation,rest,handler,handler,deprecation,message,logger
RestController -> private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1524684173;Handle requests to a valid REST endpoint using an unsupported HTTP_method. A 405 HTTP response code is returned, and the response 'Allow'_header includes a list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-10.4.6">HTTP/1.1 -_10.4.6 - 405 Method Not Allowed</a>).;private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        try {_            BytesRestResponse bytesRestResponse = BytesRestResponse.createSimpleErrorResponse(channel, METHOD_NOT_ALLOWED,_                "Incorrect HTTP method for uri [" + request.uri() + "] and method [" + request.method() + "], allowed: " + validMethodSet)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } catch (final IOException e) {_            logger.warn("failed to send bad request response", e)__            channel.sendResponse(new BytesRestResponse(INTERNAL_SERVER_ERROR, BytesRestResponse.TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,requests,to,a,valid,rest,endpoint,using,an,unsupported,http,method,a,405,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,10,4,6,http,1,1,10,4,6,405,method,not,allowed,a;private,void,handle,unsupported,http,method,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,try,bytes,rest,response,bytes,rest,response,bytes,rest,response,create,simple,error,response,channel,incorrect,http,method,for,uri,request,uri,and,method,request,method,allowed,valid,method,set,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,catch,final,ioexception,e,logger,warn,failed,to,send,bad,request,response,e,channel,send,response,new,bytes,rest,response,bytes,rest,response,bytes,array,empty
RestController -> private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1525645056;Handle requests to a valid REST endpoint using an unsupported HTTP_method. A 405 HTTP response code is returned, and the response 'Allow'_header includes a list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-10.4.6">HTTP/1.1 -_10.4.6 - 405 Method Not Allowed</a>).;private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        try {_            BytesRestResponse bytesRestResponse = BytesRestResponse.createSimpleErrorResponse(channel, METHOD_NOT_ALLOWED,_                "Incorrect HTTP method for uri [" + request.uri() + "] and method [" + request.method() + "], allowed: " + validMethodSet)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } catch (final IOException e) {_            logger.warn("failed to send bad request response", e)__            channel.sendResponse(new BytesRestResponse(INTERNAL_SERVER_ERROR, BytesRestResponse.TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,requests,to,a,valid,rest,endpoint,using,an,unsupported,http,method,a,405,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,10,4,6,http,1,1,10,4,6,405,method,not,allowed,a;private,void,handle,unsupported,http,method,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,try,bytes,rest,response,bytes,rest,response,bytes,rest,response,create,simple,error,response,channel,incorrect,http,method,for,uri,request,uri,and,method,request,method,allowed,valid,method,set,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,catch,final,ioexception,e,logger,warn,failed,to,send,bad,request,response,e,channel,send,response,new,bytes,rest,response,bytes,rest,response,bytes,array,empty
RestController -> private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1529015561;Handle requests to a valid REST endpoint using an unsupported HTTP_method. A 405 HTTP response code is returned, and the response 'Allow'_header includes a list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-10.4.6">HTTP/1.1 -_10.4.6 - 405 Method Not Allowed</a>).;private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        try {_            BytesRestResponse bytesRestResponse = BytesRestResponse.createSimpleErrorResponse(channel, METHOD_NOT_ALLOWED,_                "Incorrect HTTP method for uri [" + request.uri() + "] and method [" + request.method() + "], allowed: " + validMethodSet)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } catch (final IOException e) {_            logger.warn("failed to send bad request response", e)__            channel.sendResponse(new BytesRestResponse(INTERNAL_SERVER_ERROR, BytesRestResponse.TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,requests,to,a,valid,rest,endpoint,using,an,unsupported,http,method,a,405,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,10,4,6,http,1,1,10,4,6,405,method,not,allowed,a;private,void,handle,unsupported,http,method,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,try,bytes,rest,response,bytes,rest,response,bytes,rest,response,create,simple,error,response,channel,incorrect,http,method,for,uri,request,uri,and,method,request,method,allowed,valid,method,set,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,catch,final,ioexception,e,logger,warn,failed,to,send,bad,request,response,e,channel,send,response,new,bytes,rest,response,bytes,rest,response,bytes,array,empty
RestController -> private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1541092382;Handle requests to a valid REST endpoint using an unsupported HTTP_method. A 405 HTTP response code is returned, and the response 'Allow'_header includes a list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-10.4.6">HTTP/1.1 -_10.4.6 - 405 Method Not Allowed</a>).;private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        try {_            BytesRestResponse bytesRestResponse = BytesRestResponse.createSimpleErrorResponse(channel, METHOD_NOT_ALLOWED,_                "Incorrect HTTP method for uri [" + request.uri() + "] and method [" + request.method() + "], allowed: " + validMethodSet)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } catch (final IOException e) {_            logger.warn("failed to send bad request response", e)__            channel.sendResponse(new BytesRestResponse(INTERNAL_SERVER_ERROR, BytesRestResponse.TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,requests,to,a,valid,rest,endpoint,using,an,unsupported,http,method,a,405,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,10,4,6,http,1,1,10,4,6,405,method,not,allowed,a;private,void,handle,unsupported,http,method,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,try,bytes,rest,response,bytes,rest,response,bytes,rest,response,create,simple,error,response,channel,incorrect,http,method,for,uri,request,uri,and,method,request,method,allowed,valid,method,set,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,catch,final,ioexception,e,logger,warn,failed,to,send,bad,request,response,e,channel,send,response,new,bytes,rest,response,bytes,rest,response,bytes,array,empty
RestController -> private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1542402632;Handle requests to a valid REST endpoint using an unsupported HTTP_method. A 405 HTTP response code is returned, and the response 'Allow'_header includes a list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-10.4.6">HTTP/1.1 -_10.4.6 - 405 Method Not Allowed</a>).;private void handleUnsupportedHttpMethod(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        try {_            BytesRestResponse bytesRestResponse = BytesRestResponse.createSimpleErrorResponse(channel, METHOD_NOT_ALLOWED,_                "Incorrect HTTP method for uri [" + request.uri() + "] and method [" + request.method() + "], allowed: " + validMethodSet)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } catch (final IOException e) {_            logger.warn("failed to send bad request response", e)__            channel.sendResponse(new BytesRestResponse(INTERNAL_SERVER_ERROR, BytesRestResponse.TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,requests,to,a,valid,rest,endpoint,using,an,unsupported,http,method,a,405,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,10,4,6,http,1,1,10,4,6,405,method,not,allowed,a;private,void,handle,unsupported,http,method,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,try,bytes,rest,response,bytes,rest,response,bytes,rest,response,create,simple,error,response,channel,incorrect,http,method,for,uri,request,uri,and,method,request,method,allowed,valid,method,set,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,catch,final,ioexception,e,logger,warn,failed,to,send,bad,request,response,e,channel,send,response,new,bytes,rest,response,bytes,rest,response,bytes,array,empty
RestController -> private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException;1525645056;Handle a requests with no candidate handlers (return a 400 Bad Request_error).;private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException {_        try (XContentBuilder builder = channel.newErrorBuilder()) {_            builder.startObject()__            {_                builder.field("error", "no handler found for uri [" + request.uri() + "] and method [" + request.method() + "]")__            }_            builder.endObject()__            channel.sendResponse(new BytesRestResponse(BAD_REQUEST, builder))__        }_    };handle,a,requests,with,no,candidate,handlers,return,a,400,bad,request,error;private,void,handle,bad,request,rest,request,request,rest,channel,channel,throws,ioexception,try,xcontent,builder,builder,channel,new,error,builder,builder,start,object,builder,field,error,no,handler,found,for,uri,request,uri,and,method,request,method,builder,end,object,channel,send,response,new,bytes,rest,response,builder
RestController -> private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException;1529015561;Handle a requests with no candidate handlers (return a 400 Bad Request_error).;private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException {_        try (XContentBuilder builder = channel.newErrorBuilder()) {_            builder.startObject()__            {_                builder.field("error", "no handler found for uri [" + request.uri() + "] and method [" + request.method() + "]")__            }_            builder.endObject()__            channel.sendResponse(new BytesRestResponse(BAD_REQUEST, builder))__        }_    };handle,a,requests,with,no,candidate,handlers,return,a,400,bad,request,error;private,void,handle,bad,request,rest,request,request,rest,channel,channel,throws,ioexception,try,xcontent,builder,builder,channel,new,error,builder,builder,start,object,builder,field,error,no,handler,found,for,uri,request,uri,and,method,request,method,builder,end,object,channel,send,response,new,bytes,rest,response,builder
RestController -> private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException;1541092382;Handle a requests with no candidate handlers (return a 400 Bad Request_error).;private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException {_        try (XContentBuilder builder = channel.newErrorBuilder()) {_            builder.startObject()__            {_                builder.field("error", "no handler found for uri [" + request.uri() + "] and method [" + request.method() + "]")__            }_            builder.endObject()__            channel.sendResponse(new BytesRestResponse(BAD_REQUEST, builder))__        }_    };handle,a,requests,with,no,candidate,handlers,return,a,400,bad,request,error;private,void,handle,bad,request,rest,request,request,rest,channel,channel,throws,ioexception,try,xcontent,builder,builder,channel,new,error,builder,builder,start,object,builder,field,error,no,handler,found,for,uri,request,uri,and,method,request,method,builder,end,object,channel,send,response,new,bytes,rest,response,builder
RestController -> private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException;1542402632;Handle a requests with no candidate handlers (return a 400 Bad Request_error).;private void handleBadRequest(RestRequest request, RestChannel channel) throws IOException {_        try (XContentBuilder builder = channel.newErrorBuilder()) {_            builder.startObject()__            {_                builder.field("error", "no handler found for uri [" + request.uri() + "] and method [" + request.method() + "]")__            }_            builder.endObject()__            channel.sendResponse(new BytesRestResponse(BAD_REQUEST, builder))__        }_    };handle,a,requests,with,no,candidate,handlers,return,a,400,bad,request,error;private,void,handle,bad,request,rest,request,request,rest,channel,channel,throws,ioexception,try,xcontent,builder,builder,channel,new,error,builder,builder,start,object,builder,field,error,no,handler,found,for,uri,request,uri,and,method,request,method,builder,end,object,channel,send,response,new,bytes,rest,response,builder
RestController -> public boolean canTripCircuitBreaker(final Optional<RestHandler> handler);1524684173;@return true iff the circuit breaker limit must be enforced for processing this request.;public boolean canTripCircuitBreaker(final Optional<RestHandler> handler) {_        return handler.map(h -> h.canTripCircuitBreaker()).orElse(true)__    };return,true,iff,the,circuit,breaker,limit,must,be,enforced,for,processing,this,request;public,boolean,can,trip,circuit,breaker,final,optional,rest,handler,handler,return,handler,map,h,h,can,trip,circuit,breaker,or,else,true
RestController -> public boolean canTripCircuitBreaker(final Optional<RestHandler> handler);1525645056;@return true iff the circuit breaker limit must be enforced for processing this request.;public boolean canTripCircuitBreaker(final Optional<RestHandler> handler) {_        return handler.map(h -> h.canTripCircuitBreaker()).orElse(true)__    };return,true,iff,the,circuit,breaker,limit,must,be,enforced,for,processing,this,request;public,boolean,can,trip,circuit,breaker,final,optional,rest,handler,handler,return,handler,map,h,h,can,trip,circuit,breaker,or,else,true
RestController -> public boolean canTripCircuitBreaker(final Optional<RestHandler> handler);1529015561;@return true iff the circuit breaker limit must be enforced for processing this request.;public boolean canTripCircuitBreaker(final Optional<RestHandler> handler) {_        return handler.map(h -> h.canTripCircuitBreaker()).orElse(true)__    };return,true,iff,the,circuit,breaker,limit,must,be,enforced,for,processing,this,request;public,boolean,can,trip,circuit,breaker,final,optional,rest,handler,handler,return,handler,map,h,h,can,trip,circuit,breaker,or,else,true
RestController -> public boolean canTripCircuitBreaker(final Optional<RestHandler> handler);1541092382;@return true iff the circuit breaker limit must be enforced for processing this request.;public boolean canTripCircuitBreaker(final Optional<RestHandler> handler) {_        return handler.map(h -> h.canTripCircuitBreaker()).orElse(true)__    };return,true,iff,the,circuit,breaker,limit,must,be,enforced,for,processing,this,request;public,boolean,can,trip,circuit,breaker,final,optional,rest,handler,handler,return,handler,map,h,h,can,trip,circuit,breaker,or,else,true
RestController -> public boolean canTripCircuitBreaker(final Optional<RestHandler> handler);1542402632;@return true iff the circuit breaker limit must be enforced for processing this request.;public boolean canTripCircuitBreaker(final Optional<RestHandler> handler) {_        return handler.map(h -> h.canTripCircuitBreaker()).orElse(true)__    };return,true,iff,the,circuit,breaker,limit,must,be,enforced,for,processing,this,request;public,boolean,can,trip,circuit,breaker,final,optional,rest,handler,handler,return,handler,map,h,h,can,trip,circuit,breaker,or,else,true
RestController -> public void registerHandler(RestRequest.Method method, String path, RestHandler handler);1524684173;Registers a REST handler to be executed when one of the provided methods and path match the request.__@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param method GET, POST, etc.;public void registerHandler(RestRequest.Method method, String path, RestHandler handler) {_        if (handler instanceof BaseRestHandler) {_            usageService.addRestHandler((BaseRestHandler) handler)__        }_        handlers.insertOrUpdate(path, new MethodHandlers(path, handler, method), (mHandlers, newMHandler) -> {_            return mHandlers.addMethods(handler, method)__        })__    };registers,a,rest,handler,to,be,executed,when,one,of,the,provided,methods,and,path,match,the,request,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,method,get,post,etc;public,void,register,handler,rest,request,method,method,string,path,rest,handler,handler,if,handler,instanceof,base,rest,handler,usage,service,add,rest,handler,base,rest,handler,handler,handlers,insert,or,update,path,new,method,handlers,path,handler,method,m,handlers,new,mhandler,return,m,handlers,add,methods,handler,method
RestController -> public void registerHandler(RestRequest.Method method, String path, RestHandler handler);1525645056;Registers a REST handler to be executed when one of the provided methods and path match the request.__@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param method GET, POST, etc.;public void registerHandler(RestRequest.Method method, String path, RestHandler handler) {_        if (handler instanceof BaseRestHandler) {_            usageService.addRestHandler((BaseRestHandler) handler)__        }_        handlers.insertOrUpdate(path, new MethodHandlers(path, handler, method), (mHandlers, newMHandler) -> {_            return mHandlers.addMethods(handler, method)__        })__    };registers,a,rest,handler,to,be,executed,when,one,of,the,provided,methods,and,path,match,the,request,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,method,get,post,etc;public,void,register,handler,rest,request,method,method,string,path,rest,handler,handler,if,handler,instanceof,base,rest,handler,usage,service,add,rest,handler,base,rest,handler,handler,handlers,insert,or,update,path,new,method,handlers,path,handler,method,m,handlers,new,mhandler,return,m,handlers,add,methods,handler,method
RestController -> public void registerHandler(RestRequest.Method method, String path, RestHandler handler);1529015561;Registers a REST handler to be executed when one of the provided methods and path match the request.__@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param method GET, POST, etc.;public void registerHandler(RestRequest.Method method, String path, RestHandler handler) {_        if (handler instanceof BaseRestHandler) {_            usageService.addRestHandler((BaseRestHandler) handler)__        }_        handlers.insertOrUpdate(path, new MethodHandlers(path, handler, method), (mHandlers, newMHandler) -> {_            return mHandlers.addMethods(handler, method)__        })__    };registers,a,rest,handler,to,be,executed,when,one,of,the,provided,methods,and,path,match,the,request,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,method,get,post,etc;public,void,register,handler,rest,request,method,method,string,path,rest,handler,handler,if,handler,instanceof,base,rest,handler,usage,service,add,rest,handler,base,rest,handler,handler,handlers,insert,or,update,path,new,method,handlers,path,handler,method,m,handlers,new,mhandler,return,m,handlers,add,methods,handler,method
RestController -> public void registerHandler(RestRequest.Method method, String path, RestHandler handler);1541092382;Registers a REST handler to be executed when one of the provided methods and path match the request.__@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param method GET, POST, etc.;public void registerHandler(RestRequest.Method method, String path, RestHandler handler) {_        if (handler instanceof BaseRestHandler) {_            usageService.addRestHandler((BaseRestHandler) handler)__        }_        handlers.insertOrUpdate(path, new MethodHandlers(path, handler, method), (mHandlers, newMHandler) -> {_            return mHandlers.addMethods(handler, method)__        })__    };registers,a,rest,handler,to,be,executed,when,one,of,the,provided,methods,and,path,match,the,request,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,method,get,post,etc;public,void,register,handler,rest,request,method,method,string,path,rest,handler,handler,if,handler,instanceof,base,rest,handler,usage,service,add,rest,handler,base,rest,handler,handler,handlers,insert,or,update,path,new,method,handlers,path,handler,method,m,handlers,new,mhandler,return,m,handlers,add,methods,handler,method
RestController -> public void registerHandler(RestRequest.Method method, String path, RestHandler handler);1542402632;Registers a REST handler to be executed when one of the provided methods and path match the request.__@param path Path to handle (e.g., "/{index}/{type}/_bulk")_@param handler The handler to actually execute_@param method GET, POST, etc.;public void registerHandler(RestRequest.Method method, String path, RestHandler handler) {_        if (handler instanceof BaseRestHandler) {_            usageService.addRestHandler((BaseRestHandler) handler)__        }_        handlers.insertOrUpdate(path, new MethodHandlers(path, handler, method), (mHandlers, newMHandler) -> {_            return mHandlers.addMethods(handler, method)__        })__    };registers,a,rest,handler,to,be,executed,when,one,of,the,provided,methods,and,path,match,the,request,param,path,path,to,handle,e,g,index,type,param,handler,the,handler,to,actually,execute,param,method,get,post,etc;public,void,register,handler,rest,request,method,method,string,path,rest,handler,handler,if,handler,instanceof,base,rest,handler,usage,service,add,rest,handler,base,rest,handler,handler,handlers,insert,or,update,path,new,method,handlers,path,handler,method,m,handlers,new,mhandler,return,m,handlers,add,methods,handler,method
RestController -> private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler);1524684173;If a request contains content, this method will return {@code true} if the {@code Content-Type} header is present, matches an_{@link XContentType} or the handler supports a content stream and the content type header is for newline delimited JSON,;private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler) {_        if (restRequest.getXContentType() == null) {_            if (restHandler.supportsContentStream() && restRequest.header("Content-Type") != null) {_                final String lowercaseMediaType = restRequest.header("Content-Type").toLowerCase(Locale.ROOT)__                _                if (lowercaseMediaType.equals("application/x-ndjson")) {_                    restRequest.setXContentType(XContentType.JSON)__                    return true__                }_            }_            return false__        }_        return true__    };if,a,request,contains,content,this,method,will,return,code,true,if,the,code,content,type,header,is,present,matches,an,link,xcontent,type,or,the,handler,supports,a,content,stream,and,the,content,type,header,is,for,newline,delimited,json;private,static,boolean,has,content,type,final,rest,request,rest,request,final,rest,handler,rest,handler,if,rest,request,get,xcontent,type,null,if,rest,handler,supports,content,stream,rest,request,header,content,type,null,final,string,lowercase,media,type,rest,request,header,content,type,to,lower,case,locale,root,if,lowercase,media,type,equals,application,x,ndjson,rest,request,set,xcontent,type,xcontent,type,json,return,true,return,false,return,true
RestController -> private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler);1525645056;If a request contains content, this method will return {@code true} if the {@code Content-Type} header is present, matches an_{@link XContentType} or the handler supports a content stream and the content type header is for newline delimited JSON,;private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler) {_        if (restRequest.getXContentType() == null) {_            if (restHandler.supportsContentStream() && restRequest.header("Content-Type") != null) {_                final String lowercaseMediaType = restRequest.header("Content-Type").toLowerCase(Locale.ROOT)__                _                if (lowercaseMediaType.equals("application/x-ndjson")) {_                    restRequest.setXContentType(XContentType.JSON)__                    return true__                }_            }_            return false__        }_        return true__    };if,a,request,contains,content,this,method,will,return,code,true,if,the,code,content,type,header,is,present,matches,an,link,xcontent,type,or,the,handler,supports,a,content,stream,and,the,content,type,header,is,for,newline,delimited,json;private,static,boolean,has,content,type,final,rest,request,rest,request,final,rest,handler,rest,handler,if,rest,request,get,xcontent,type,null,if,rest,handler,supports,content,stream,rest,request,header,content,type,null,final,string,lowercase,media,type,rest,request,header,content,type,to,lower,case,locale,root,if,lowercase,media,type,equals,application,x,ndjson,rest,request,set,xcontent,type,xcontent,type,json,return,true,return,false,return,true
