# id;timestamp;commentText;codeText;commentWords;codeWords
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1467398142;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1473368789;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1473368789;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1495819075;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1499282568;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1499777483;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices);1502111816;After filtering high-degree vertices this algorithm must perform joins_on the original graph's vertex set and on both the source and target IDs_of the edge set. These joins can be performed without shuffling data_over the network if the high-degree vertices are distributed by a_broadcast-hash.__@param broadcastHighDegreeVertices set to {@code true} if the high-degree_vertices should be broadcast when joining_@return this;public MaximumDegree<K, VV, EV> setBroadcastHighDegreeVertices(boolean broadcastHighDegreeVertices) {_		this.broadcastHighDegreeVertices.set(broadcastHighDegreeVertices)___		return this__	};after,filtering,high,degree,vertices,this,algorithm,must,perform,joins,on,the,original,graph,s,vertex,set,and,on,both,the,source,and,target,ids,of,the,edge,set,these,joins,can,be,performed,without,shuffling,data,over,the,network,if,the,high,degree,vertices,are,distributed,by,a,broadcast,hash,param,broadcast,high,degree,vertices,set,to,code,true,if,the,high,degree,vertices,should,be,broadcast,when,joining,return,this;public,maximum,degree,k,vv,ev,set,broadcast,high,degree,vertices,boolean,broadcast,high,degree,vertices,this,broadcast,high,degree,vertices,set,broadcast,high,degree,vertices,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1465304601;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1467398142;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1473368789;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1473368789;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1495819075;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
MaximumDegree -> public MaximumDegree<K, VV, EV> setParallelism(int parallelism);1499282568;Override the operator parallelism.__@param parallelism operator parallelism_@return this;public MaximumDegree<K, VV, EV> setParallelism(int parallelism) {_		this.parallelism = parallelism___		return this__	};override,the,operator,parallelism,param,parallelism,operator,parallelism,return,this;public,maximum,degree,k,vv,ev,set,parallelism,int,parallelism,this,parallelism,parallelism,return,this
