# id;timestamp;commentText;codeText;commentWords;codeWords
AbstractServerBase -> public String getServerName();1509037054;Gets the name of the server. This is useful for debugging._@return The name of the server.;public String getServerName() {_		return serverName__	};gets,the,name,of,the,server,this,is,useful,for,debugging,return,the,name,of,the,server;public,string,get,server,name,return,server,name
AbstractServerBase -> protected ExecutorService getQueryExecutor();1509981553;Returns the thread-pool responsible for processing incoming requests.;protected ExecutorService getQueryExecutor() {_		return queryExecutor__	};returns,the,thread,pool,responsible,for,processing,incoming,requests;protected,executor,service,get,query,executor,return,query,executor
AbstractServerBase -> protected ExecutorService getQueryExecutor();1510060074;Returns the thread-pool responsible for processing incoming requests.;protected ExecutorService getQueryExecutor() {_		return queryExecutor__	};returns,the,thread,pool,responsible,for,processing,incoming,requests;protected,executor,service,get,query,executor,return,query,executor
AbstractServerBase -> protected ExecutorService getQueryExecutor();1510911969;Returns the thread-pool responsible for processing incoming requests.;protected ExecutorService getQueryExecutor() {_		return queryExecutor__	};returns,the,thread,pool,responsible,for,processing,incoming,requests;protected,executor,service,get,query,executor,return,query,executor
AbstractServerBase -> protected ExecutorService getQueryExecutor();1512567202;Returns the thread-pool responsible for processing incoming requests.;protected ExecutorService getQueryExecutor() {_		return queryExecutor__	};returns,the,thread,pool,responsible,for,processing,incoming,requests;protected,executor,service,get,query,executor,return,query,executor
AbstractServerBase -> protected ExecutorService getQueryExecutor();1522337587;Returns the thread-pool responsible for processing incoming requests.;protected ExecutorService getQueryExecutor() {_		return queryExecutor__	};returns,the,thread,pool,responsible,for,processing,incoming,requests;protected,executor,service,get,query,executor,return,query,executor
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1509037054;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		LOG.debug("Attempting to start server {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)_				.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)_				.childHandler(new ServerChannelInitializer<>(handler))___		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			LOG.debug("Failed to start server {} on port {}: {}.", serverName, port, e.getMessage())__			shutdown()__		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,server,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,option,channel,option,child,option,channel,option,child,handler,new,server,channel,initializer,handler,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,server,on,port,server,name,port,e,get,message,shutdown,return,false
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1509981553;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		LOG.debug("Attempting to start server {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childHandler(new ServerChannelInitializer<>(handler))___		final int defaultHighWaterMark = 64 * 1024_ _		_		_		if (LOW_WATER_MARK > defaultHighWaterMark) {_			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__		} else { _			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__		}__		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			LOG.debug("Failed to start server {} on port {}: {}.", serverName, port, e.getMessage())__			shutdown()__		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,server,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,handler,new,server,channel,initializer,handler,final,int,default,high,water,mark,64,1024,if,default,high,water,mark,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,else,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,server,on,port,server,name,port,e,get,message,shutdown,return,false
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1510060074;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		LOG.debug("Attempting to start server {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childHandler(new ServerChannelInitializer<>(handler))___		final int defaultHighWaterMark = 64 * 1024_ _		_		_		if (LOW_WATER_MARK > defaultHighWaterMark) {_			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__		} else { _			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__		}__		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			LOG.debug("Failed to start server {} on port {}: {}.", serverName, port, e.getMessage())__			shutdown()__		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,server,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,handler,new,server,channel,initializer,handler,final,int,default,high,water,mark,64,1024,if,default,high,water,mark,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,else,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,server,on,port,server,name,port,e,get,message,shutdown,return,false
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1510911969;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		log.debug("Attempting to start {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childHandler(new ServerChannelInitializer<>(handler))___		final int defaultHighWaterMark = 64 * 1024_ _		_		_		if (LOW_WATER_MARK > defaultHighWaterMark) {_			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__		} else { _			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__		}__		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			log.debug("Failed to start {} on port {}: {}.", serverName, port, e.getMessage())__			shutdown()__		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,handler,new,server,channel,initializer,handler,final,int,default,high,water,mark,64,1024,if,default,high,water,mark,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,else,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,on,port,server,name,port,e,get,message,shutdown,return,false
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1512567202;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		log.debug("Attempting to start {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childHandler(new ServerChannelInitializer<>(handler))___		final int defaultHighWaterMark = 64 * 1024_ _		_		_		if (LOW_WATER_MARK > defaultHighWaterMark) {_			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__		} else { _			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__		}__		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			log.debug("Failed to start {} on port {}: {}.", serverName, port, e.getMessage())__			try {_				_				_				__				shutdownServer()_						.whenComplete((ignoredV, ignoredT) -> serverShutdownFuture.getAndSet(null))_						.get()__			} catch (Exception r) {__				_				_				__				log.warn("Problem while shutting down {}: {}", serverName, r.getMessage())__			}_		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,handler,new,server,channel,initializer,handler,final,int,default,high,water,mark,64,1024,if,default,high,water,mark,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,else,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,on,port,server,name,port,e,get,message,try,shutdown,server,when,complete,ignored,v,ignored,t,server,shutdown,future,get,and,set,null,get,catch,exception,r,log,warn,problem,while,shutting,down,server,name,r,get,message,return,false
AbstractServerBase -> private boolean attemptToBind(final int port) throws Throwable;1522337587;Tries to start the server at the provided port.__<p>This, in conjunction with {@link #start()}, try to start the_server on a free port among the port range provided at the constructor.__@param port the port to try to bind the server to._@throws Exception If something goes wrong during the bind operation.;private boolean attemptToBind(final int port) throws Throwable {_		log.debug("Attempting to start {} on port {}.", serverName, port)___		this.queryExecutor = createQueryExecutor()__		this.handler = initializeHandler()___		final NettyBufferPool bufferPool = new NettyBufferPool(numEventLoopThreads)___		final ThreadFactory threadFactory = new ThreadFactoryBuilder()_				.setDaemon(true)_				.setNameFormat("Flink " + serverName + " EventLoop Thread %d")_				.build()___		final NioEventLoopGroup nioGroup = new NioEventLoopGroup(numEventLoopThreads, threadFactory)___		this.bootstrap = new ServerBootstrap()_				.localAddress(bindAddress, port)_				.group(nioGroup)_				.channel(NioServerSocketChannel.class)_				.option(ChannelOption.ALLOCATOR, bufferPool)_				.childOption(ChannelOption.ALLOCATOR, bufferPool)_				.childHandler(new ServerChannelInitializer<>(handler))___		final int defaultHighWaterMark = 64 * 1024_ _		_		_		if (LOW_WATER_MARK > defaultHighWaterMark) {_			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__		} else { _			bootstrap.childOption(ChannelOption.WRITE_BUFFER_LOW_WATER_MARK, LOW_WATER_MARK)__			bootstrap.childOption(ChannelOption.WRITE_BUFFER_HIGH_WATER_MARK, HIGH_WATER_MARK)__		}__		try {_			final ChannelFuture future = bootstrap.bind().sync()__			if (future.isSuccess()) {_				final InetSocketAddress localAddress = (InetSocketAddress) future.channel().localAddress()__				serverAddress = new InetSocketAddress(localAddress.getAddress(), localAddress.getPort())__				return true__			}__			_			_			__			throw future.cause()__		} catch (BindException e) {_			log.debug("Failed to start {} on port {}: {}.", serverName, port, e.getMessage())__			try {_				_				_				__				shutdownServer()_						.whenComplete((ignoredV, ignoredT) -> serverShutdownFuture.getAndSet(null))_						.get()__			} catch (Exception r) {__				_				_				__				log.warn("Problem while shutting down {}: {}", serverName, r.getMessage())__			}_		}_		_		return false__	};tries,to,start,the,server,at,the,provided,port,p,this,in,conjunction,with,link,start,try,to,start,the,server,on,a,free,port,among,the,port,range,provided,at,the,constructor,param,port,the,port,to,try,to,bind,the,server,to,throws,exception,if,something,goes,wrong,during,the,bind,operation;private,boolean,attempt,to,bind,final,int,port,throws,throwable,log,debug,attempting,to,start,on,port,server,name,port,this,query,executor,create,query,executor,this,handler,initialize,handler,final,netty,buffer,pool,buffer,pool,new,netty,buffer,pool,num,event,loop,threads,final,thread,factory,thread,factory,new,thread,factory,builder,set,daemon,true,set,name,format,flink,server,name,event,loop,thread,d,build,final,nio,event,loop,group,nio,group,new,nio,event,loop,group,num,event,loop,threads,thread,factory,this,bootstrap,new,server,bootstrap,local,address,bind,address,port,group,nio,group,channel,nio,server,socket,channel,class,option,channel,option,allocator,buffer,pool,child,option,channel,option,allocator,buffer,pool,child,handler,new,server,channel,initializer,handler,final,int,default,high,water,mark,64,1024,if,default,high,water,mark,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,else,bootstrap,child,option,channel,option,bootstrap,child,option,channel,option,try,final,channel,future,future,bootstrap,bind,sync,if,future,is,success,final,inet,socket,address,local,address,inet,socket,address,future,channel,local,address,server,address,new,inet,socket,address,local,address,get,address,local,address,get,port,return,true,throw,future,cause,catch,bind,exception,e,log,debug,failed,to,start,on,port,server,name,port,e,get,message,try,shutdown,server,when,complete,ignored,v,ignored,t,server,shutdown,future,get,and,set,null,get,catch,exception,r,log,warn,problem,while,shutting,down,server,name,r,get,message,return,false
AbstractServerBase -> public void shutdown();1509037054;Shuts down the server and all related thread pools.;public void shutdown() {_		LOG.info("Shutting down server {} @ {}", serverName, serverAddress)___		if (handler != null) {_			handler.shutdown()__			handler = null__		}__		if (queryExecutor != null) {_			queryExecutor.shutdown()__		}__		if (bootstrap != null) {_			EventLoopGroup group = bootstrap.group()__			if (group != null) {_				group.shutdownGracefully(0L, 10L, TimeUnit.SECONDS)__			}_		}_		serverAddress = null__	};shuts,down,the,server,and,all,related,thread,pools;public,void,shutdown,log,info,shutting,down,server,server,name,server,address,if,handler,null,handler,shutdown,handler,null,if,query,executor,null,query,executor,shutdown,if,bootstrap,null,event,loop,group,group,bootstrap,group,if,group,null,group,shutdown,gracefully,0l,10l,time,unit,seconds,server,address,null
AbstractServerBase -> public void shutdown();1509981553;Shuts down the server and all related thread pools.;public void shutdown() {_		LOG.info("Shutting down server {} @ {}", serverName, serverAddress)___		if (handler != null) {_			handler.shutdown()__			handler = null__		}__		if (queryExecutor != null) {_			queryExecutor.shutdown()__		}__		if (bootstrap != null) {_			EventLoopGroup group = bootstrap.group()__			if (group != null) {_				group.shutdownGracefully(0L, 10L, TimeUnit.SECONDS)__			}_		}_		serverAddress = null__	};shuts,down,the,server,and,all,related,thread,pools;public,void,shutdown,log,info,shutting,down,server,server,name,server,address,if,handler,null,handler,shutdown,handler,null,if,query,executor,null,query,executor,shutdown,if,bootstrap,null,event,loop,group,group,bootstrap,group,if,group,null,group,shutdown,gracefully,0l,10l,time,unit,seconds,server,address,null
AbstractServerBase -> public void shutdown();1510060074;Shuts down the server and all related thread pools.;public void shutdown() {_		LOG.info("Shutting down server {} @ {}", serverName, serverAddress)___		if (handler != null) {_			handler.shutdown()__			handler = null__		}__		if (queryExecutor != null) {_			queryExecutor.shutdown()__		}__		if (bootstrap != null) {_			EventLoopGroup group = bootstrap.group()__			if (group != null) {_				group.shutdownGracefully(0L, 10L, TimeUnit.SECONDS)__			}_		}_		serverAddress = null__	};shuts,down,the,server,and,all,related,thread,pools;public,void,shutdown,log,info,shutting,down,server,server,name,server,address,if,handler,null,handler,shutdown,handler,null,if,query,executor,null,query,executor,shutdown,if,bootstrap,null,event,loop,group,group,bootstrap,group,if,group,null,group,shutdown,gracefully,0l,10l,time,unit,seconds,server,address,null
AbstractServerBase -> public void shutdown();1510911969;Shuts down the server and all related thread pools.;public void shutdown() {_		log.info("Shutting down {} @ {}", serverName, serverAddress)___		if (handler != null) {_			handler.shutdown()__			handler = null__		}__		if (queryExecutor != null) {_			queryExecutor.shutdown()__		}__		if (bootstrap != null) {_			EventLoopGroup group = bootstrap.group()__			if (group != null) {_				group.shutdownGracefully(0L, 10L, TimeUnit.SECONDS)__			}_		}_		serverAddress = null__	};shuts,down,the,server,and,all,related,thread,pools;public,void,shutdown,log,info,shutting,down,server,name,server,address,if,handler,null,handler,shutdown,handler,null,if,query,executor,null,query,executor,shutdown,if,bootstrap,null,event,loop,group,group,bootstrap,group,if,group,null,group,shutdown,gracefully,0l,10l,time,unit,seconds,server,address,null
AbstractServerBase -> public void start() throws Throwable;1509037054;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null,_				"Server " + serverName + " already running @ " + serverAddress + '.')___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			LOG.info("Started server {} @ {}.", serverName, serverAddress)__		} else {_			LOG.info("Unable to start server {}. All ports in provided range are occupied.", serverName)__			throw new FlinkRuntimeException("Unable to start server " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,server,server,name,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,server,server,name,server,address,else,log,info,unable,to,start,server,all,ports,in,provided,range,are,occupied,server,name,throw,new,flink,runtime,exception,unable,to,start,server,server,name,all,ports,in,provided,range,are,occupied
AbstractServerBase -> public void start() throws Throwable;1509981553;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null,_				"Server " + serverName + " already running @ " + serverAddress + '.')___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			LOG.info("Started server {} @ {}.", serverName, serverAddress)__		} else {_			LOG.info("Unable to start server {}. All ports in provided range are occupied.", serverName)__			throw new FlinkRuntimeException("Unable to start server " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,server,server,name,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,server,server,name,server,address,else,log,info,unable,to,start,server,all,ports,in,provided,range,are,occupied,server,name,throw,new,flink,runtime,exception,unable,to,start,server,server,name,all,ports,in,provided,range,are,occupied
