# id;timestamp;commentText;codeText;commentWords;codeWords
FactoryBeanRegistrySupport -> @Override 	protected void removeSingleton(String beanName);1328020251;Overridden to clear the FactoryBean object cache as well.;@Override_	protected void removeSingleton(String beanName) {_		super.removeSingleton(beanName)__		this.factoryBeanObjectCache.remove(beanName)__	};overridden,to,clear,the,factory,bean,object,cache,as,well;override,protected,void,remove,singleton,string,bean,name,super,remove,singleton,bean,name,this,factory,bean,object,cache,remove,bean,name
FactoryBeanRegistrySupport -> @Override 	protected void removeSingleton(String beanName);1532091916;Overridden to clear the FactoryBean object cache as well.;@Override_	protected void removeSingleton(String beanName) {_		synchronized (getSingletonMutex()) {_			super.removeSingleton(beanName)__			this.factoryBeanObjectCache.remove(beanName)__		}_	};overridden,to,clear,the,factory,bean,object,cache,as,well;override,protected,void,remove,singleton,string,bean,name,synchronized,get,singleton,mutex,super,remove,singleton,bean,name,this,factory,bean,object,cache,remove,bean,name
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1328020251;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or <code>null</code> if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,code,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1355352386;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or <code>null</code> if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,code,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1356735495;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1357119239;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1368482696;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1385412762;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1386678412;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1404251417;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected Object getCachedObjectForFactoryBean(String beanName);1467730834;Obtain an object to expose from the given FactoryBean, if available_in cached form. Quick check for minimal synchronization._@param beanName the name of the bean_@return the object obtained from the FactoryBean,_or {@code null} if not available;protected Object getCachedObjectForFactoryBean(String beanName) {_		Object object = this.factoryBeanObjectCache.get(beanName)__		return (object != NULL_OBJECT ? object : null)__	};obtain,an,object,to,expose,from,the,given,factory,bean,if,available,in,cached,form,quick,check,for,minimal,synchronization,param,bean,name,the,name,of,the,bean,return,the,object,obtained,from,the,factory,bean,or,code,null,if,not,available;protected,object,get,cached,object,for,factory,bean,string,bean,name,object,object,this,factory,bean,object,cache,get,bean,name,return,object,object,null
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1386678412;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1404251417;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1467730834;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1495868221;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1496837955;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1498849035;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1503007895;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1518260986;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1521822873;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1522103043;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
FactoryBeanRegistrySupport -> protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException;1525267300;Get a FactoryBean for the given bean if possible._@param beanName the name of the bean_@param beanInstance the corresponding bean instance_@return the bean instance as FactoryBean_@throws BeansException if the given bean cannot be exposed as a FactoryBean;protected FactoryBean<?> getFactoryBean(String beanName, Object beanInstance) throws BeansException {_		if (!(beanInstance instanceof FactoryBean)) {_			throw new BeanCreationException(beanName,_					"Bean instance of type [" + beanInstance.getClass() + "] is not a FactoryBean")__		}_		return (FactoryBean<?>) beanInstance__	};get,a,factory,bean,for,the,given,bean,if,possible,param,bean,name,the,name,of,the,bean,param,bean,instance,the,corresponding,bean,instance,return,the,bean,instance,as,factory,bean,throws,beans,exception,if,the,given,bean,cannot,be,exposed,as,a,factory,bean;protected,factory,bean,get,factory,bean,string,bean,name,object,bean,instance,throws,beans,exception,if,bean,instance,instanceof,factory,bean,throw,new,bean,creation,exception,bean,name,bean,instance,of,type,bean,instance,get,class,is,not,a,factory,bean,return,factory,bean,bean,instance
