# id;timestamp;commentText;codeText;commentWords;codeWords
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1477924473;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1488305420;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1495653033;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1498486910;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1501064632;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public long getMaximumTriangleTriplets();1501532946;Get the maximum triangle triplets.__@return maximum triangle triplets;public long getMaximumTriangleTriplets() {_			return maximumTriangleTriplets__		};get,the,maximum,triangle,triplets,return,maximum,triangle,triplets;public,long,get,maximum,triangle,triplets,return,maximum,triangle,triplets
EdgeMetrics -> Result -> public float getAverageDegree();1472052763;Get the average degree.__@return average degree;public float getAverageDegree() {_			return edgeCount / (float)vertexCount__		};get,the,average,degree,return,average,degree;public,float,get,average,degree,return,edge,count,float,vertex,count
EdgeMetrics -> Result -> public float getAverageDegree();1477498003;Get the average degree.__@return average degree;public float getAverageDegree() {_			return edgeCount / (float)vertexCount__		};get,the,average,degree,return,average,degree;public,float,get,average,degree,return,edge,count,float,vertex,count
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1469043894;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1472052763;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1477498003;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1477672121;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1477924473;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1488305420;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1495653033;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1498486910;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1501064632;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId);1501532946;The degree can be counted from either the edge source or target IDs._By default the source IDs are counted. Reducing on target IDs may_optimize the algorithm if the input edge list is sorted by target ID.__@param reduceOnTargetId set to {@code true} if the input edge list_is sorted by target ID_@return this;public EdgeMetrics<K, VV, EV> setReduceOnTargetId(boolean reduceOnTargetId) {_		this.reduceOnTargetId = reduceOnTargetId___		return this__	};the,degree,can,be,counted,from,either,the,edge,source,or,target,ids,by,default,the,source,ids,are,counted,reducing,on,target,ids,may,optimize,the,algorithm,if,the,input,edge,list,is,sorted,by,target,id,param,reduce,on,target,id,set,to,code,true,if,the,input,edge,list,is,sorted,by,target,id,return,this;public,edge,metrics,k,vv,ev,set,reduce,on,target,id,boolean,reduce,on,target,id,this,reduce,on,target,id,reduce,on,target,id,return,this
EdgeMetrics -> Result -> public long getNumberOfEdges();1469043894;Get the number of edges.__@return number of edges;public long getNumberOfEdges() {_			return edgeCount__		};get,the,number,of,edges,return,number,of,edges;public,long,get,number,of,edges,return,edge,count
EdgeMetrics -> Result -> public long getNumberOfEdges();1472052763;Get the number of edges.__@return number of edges;public long getNumberOfEdges() {_			return edgeCount__		};get,the,number,of,edges,return,number,of,edges;public,long,get,number,of,edges,return,edge,count
EdgeMetrics -> Result -> public long getNumberOfEdges();1477498003;Get the number of edges.__@return number of edges;public long getNumberOfEdges() {_			return edgeCount__		};get,the,number,of,edges,return,number,of,edges;public,long,get,number,of,edges,return,edge,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1469043894;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1472052763;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1477498003;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1477672121;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1477924473;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1488305420;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1495653033;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1498486910;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1501064632;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getNumberOfTriangleTriplets();1501532946;Get the number of triangle triplets.__@return number of triangle triplets;public long getNumberOfTriangleTriplets() {_			return triangleTripletCount__		};get,the,number,of,triangle,triplets,return,number,of,triangle,triplets;public,long,get,number,of,triangle,triplets,return,triangle,triplet,count
EdgeMetrics -> Result -> public long getMaximumTriplets();1469043894;Get the maximum triplets.__@return maximum triplets;public long getMaximumTriplets() {_			return maximumTriplets__		};get,the,maximum,triplets,return,maximum,triplets;public,long,get,maximum,triplets,return,maximum,triplets
EdgeMetrics -> Result -> public long getMaximumTriplets();1472052763;Get the maximum triplets.__@return maximum triplets;public long getMaximumTriplets() {_			return maximumTriplets__		};get,the,maximum,triplets,return,maximum,triplets;public,long,get,maximum,triplets,return,maximum,triplets
EdgeMetrics -> Result -> public long getMaximumTriplets();1477498003;Get the maximum triplets.__@return maximum triplets;public long getMaximumTriplets() {_			return maximumTriplets__		};get,the,maximum,triplets,return,maximum,triplets;public,long,get,maximum,triplets,return,maximum,triplets
EdgeMetrics -> Result -> public long getMaximumRectangleTriplets();1469043894;Get the maximum rectangle triplets.__@return maximum rectangle triplets;public long getMaximumRectangleTriplets() {_			return maximumRectangleTriplets__		};get,the,maximum,rectangle,triplets,return,maximum,rectangle,triplets;public,long,get,maximum,rectangle,triplets,return,maximum,rectangle,triplets
EdgeMetrics -> Result -> public long getMaximumRectangleTriplets();1472052763;Get the maximum rectangle triplets.__@return maximum rectangle triplets;public long getMaximumRectangleTriplets() {_			return maximumRectangleTriplets__		};get,the,maximum,rectangle,triplets,return,maximum,rectangle,triplets;public,long,get,maximum,rectangle,triplets,return,maximum,rectangle,triplets
EdgeMetrics -> Result -> public long getMaximumRectangleTriplets();1477498003;Get the maximum rectangle triplets.__@return maximum rectangle triplets;public long getMaximumRectangleTriplets() {_			return maximumRectangleTriplets__		};get,the,maximum,rectangle,triplets,return,maximum,rectangle,triplets;public,long,get,maximum,rectangle,triplets,return,maximum,rectangle,triplets
EdgeMetrics -> Result -> public long getMaximumRectangleTriplets();1477672121;Get the maximum rectangle triplets.__@return maximum rectangle triplets;public long getMaximumRectangleTriplets() {_			return maximumRectangleTriplets__		};get,the,maximum,rectangle,triplets,return,maximum,rectangle,triplets;public,long,get,maximum,rectangle,triplets,return,maximum,rectangle,triplets
