# id;timestamp;commentText;codeText;commentWords;codeWords
FunctionAnnotation -> private FunctionAnnotation();1405024514;Private constructor to prevent instantiation. This class is intended only as a container.;private FunctionAnnotation() {};private,constructor,to,prevent,instantiation,this,class,is,intended,only,as,a,container;private,function,annotation
FunctionAnnotation -> @Internal 	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass);1461578869;Reads the annotations of a user defined function with two inputs and returns semantic properties according to the forwarded fields annotated._@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass) {__		_		ForwardedFieldsFirst forwardedFields1 = udfClass.getAnnotation(ForwardedFieldsFirst.class)__		ForwardedFieldsSecond forwardedFields2= udfClass.getAnnotation(ForwardedFieldsSecond.class)___		_		NonForwardedFieldsFirst nonForwardedFields1 = udfClass.getAnnotation(NonForwardedFieldsFirst.class)__		NonForwardedFieldsSecond nonForwardedFields2 = udfClass.getAnnotation(NonForwardedFieldsSecond.class)___		ReadFieldsFirst readSet1 = udfClass.getAnnotation(ReadFieldsFirst.class)__		ReadFieldsSecond readSet2 = udfClass.getAnnotation(ReadFieldsSecond.class)___		Set<Annotation> annotations = new HashSet<Annotation>()___		if (nonForwardedFields1 != null && forwardedFields1 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsFirst.class.getSimpleName() + " or " +_					NonForwardedFieldsFirst.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields1 != null) {_			annotations.add(forwardedFields1)__		} else if (nonForwardedFields1 != null) {_			annotations.add(nonForwardedFields1)__		}__		if (forwardedFields2 != null && nonForwardedFields2 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsSecond.class.getSimpleName() + " or " +_					NonForwardedFieldsSecond.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields2 != null) {_			annotations.add(forwardedFields2)__		} else if (nonForwardedFields2 != null) {_			annotations.add(nonForwardedFields2)__		}__		if (readSet1 != null) {_			annotations.add(readSet1)__		}_		if (readSet2 != null) {_			annotations.add(readSet2)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,two,inputs,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,dual,forward,annotations,class,udf,class,forwarded,fields,first,forwarded,fields1,udf,class,get,annotation,forwarded,fields,first,class,forwarded,fields,second,forwarded,fields2,udf,class,get,annotation,forwarded,fields,second,class,non,forwarded,fields,first,non,forwarded,fields1,udf,class,get,annotation,non,forwarded,fields,first,class,non,forwarded,fields,second,non,forwarded,fields2,udf,class,get,annotation,non,forwarded,fields,second,class,read,fields,first,read,set1,udf,class,get,annotation,read,fields,first,class,read,fields,second,read,set2,udf,class,get,annotation,read,fields,second,class,set,annotation,annotations,new,hash,set,annotation,if,non,forwarded,fields1,null,forwarded,fields1,null,throw,new,invalid,program,exception,either,forwarded,fields,first,class,get,simple,name,or,non,forwarded,fields,first,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields1,null,annotations,add,forwarded,fields1,else,if,non,forwarded,fields1,null,annotations,add,non,forwarded,fields1,if,forwarded,fields2,null,non,forwarded,fields2,null,throw,new,invalid,program,exception,either,forwarded,fields,second,class,get,simple,name,or,non,forwarded,fields,second,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields2,null,annotations,add,forwarded,fields2,else,if,non,forwarded,fields2,null,annotations,add,non,forwarded,fields2,if,read,set1,null,annotations,add,read,set1,if,read,set2,null,annotations,add,read,set2,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass);1475688973;Reads the annotations of a user defined function with two inputs and returns semantic properties according to the forwarded fields annotated._@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass) {__		_		ForwardedFieldsFirst forwardedFields1 = udfClass.getAnnotation(ForwardedFieldsFirst.class)__		ForwardedFieldsSecond forwardedFields2= udfClass.getAnnotation(ForwardedFieldsSecond.class)___		_		NonForwardedFieldsFirst nonForwardedFields1 = udfClass.getAnnotation(NonForwardedFieldsFirst.class)__		NonForwardedFieldsSecond nonForwardedFields2 = udfClass.getAnnotation(NonForwardedFieldsSecond.class)___		ReadFieldsFirst readSet1 = udfClass.getAnnotation(ReadFieldsFirst.class)__		ReadFieldsSecond readSet2 = udfClass.getAnnotation(ReadFieldsSecond.class)___		Set<Annotation> annotations = new HashSet<Annotation>()___		if (nonForwardedFields1 != null && forwardedFields1 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsFirst.class.getSimpleName() + " or " +_					NonForwardedFieldsFirst.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields1 != null) {_			annotations.add(forwardedFields1)__		} else if (nonForwardedFields1 != null) {_			annotations.add(nonForwardedFields1)__		}__		if (forwardedFields2 != null && nonForwardedFields2 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsSecond.class.getSimpleName() + " or " +_					NonForwardedFieldsSecond.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields2 != null) {_			annotations.add(forwardedFields2)__		} else if (nonForwardedFields2 != null) {_			annotations.add(nonForwardedFields2)__		}__		if (readSet1 != null) {_			annotations.add(readSet1)__		}_		if (readSet2 != null) {_			annotations.add(readSet2)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,two,inputs,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,dual,forward,annotations,class,udf,class,forwarded,fields,first,forwarded,fields1,udf,class,get,annotation,forwarded,fields,first,class,forwarded,fields,second,forwarded,fields2,udf,class,get,annotation,forwarded,fields,second,class,non,forwarded,fields,first,non,forwarded,fields1,udf,class,get,annotation,non,forwarded,fields,first,class,non,forwarded,fields,second,non,forwarded,fields2,udf,class,get,annotation,non,forwarded,fields,second,class,read,fields,first,read,set1,udf,class,get,annotation,read,fields,first,class,read,fields,second,read,set2,udf,class,get,annotation,read,fields,second,class,set,annotation,annotations,new,hash,set,annotation,if,non,forwarded,fields1,null,forwarded,fields1,null,throw,new,invalid,program,exception,either,forwarded,fields,first,class,get,simple,name,or,non,forwarded,fields,first,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields1,null,annotations,add,forwarded,fields1,else,if,non,forwarded,fields1,null,annotations,add,non,forwarded,fields1,if,forwarded,fields2,null,non,forwarded,fields2,null,throw,new,invalid,program,exception,either,forwarded,fields,second,class,get,simple,name,or,non,forwarded,fields,second,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields2,null,annotations,add,forwarded,fields2,else,if,non,forwarded,fields2,null,annotations,add,non,forwarded,fields2,if,read,set1,null,annotations,add,read,set1,if,read,set2,null,annotations,add,read,set2,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass);1500387300;Reads the annotations of a user defined function with two inputs and returns semantic properties according to the forwarded fields annotated._@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass) {__		_		ForwardedFieldsFirst forwardedFields1 = udfClass.getAnnotation(ForwardedFieldsFirst.class)__		ForwardedFieldsSecond forwardedFields2 = udfClass.getAnnotation(ForwardedFieldsSecond.class)___		_		NonForwardedFieldsFirst nonForwardedFields1 = udfClass.getAnnotation(NonForwardedFieldsFirst.class)__		NonForwardedFieldsSecond nonForwardedFields2 = udfClass.getAnnotation(NonForwardedFieldsSecond.class)___		ReadFieldsFirst readSet1 = udfClass.getAnnotation(ReadFieldsFirst.class)__		ReadFieldsSecond readSet2 = udfClass.getAnnotation(ReadFieldsSecond.class)___		Set<Annotation> annotations = new HashSet<Annotation>()___		if (nonForwardedFields1 != null && forwardedFields1 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsFirst.class.getSimpleName() + " or " +_					NonForwardedFieldsFirst.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields1 != null) {_			annotations.add(forwardedFields1)__		} else if (nonForwardedFields1 != null) {_			annotations.add(nonForwardedFields1)__		}__		if (forwardedFields2 != null && nonForwardedFields2 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsSecond.class.getSimpleName() + " or " +_					NonForwardedFieldsSecond.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields2 != null) {_			annotations.add(forwardedFields2)__		} else if (nonForwardedFields2 != null) {_			annotations.add(nonForwardedFields2)__		}__		if (readSet1 != null) {_			annotations.add(readSet1)__		}_		if (readSet2 != null) {_			annotations.add(readSet2)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,two,inputs,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,dual,forward,annotations,class,udf,class,forwarded,fields,first,forwarded,fields1,udf,class,get,annotation,forwarded,fields,first,class,forwarded,fields,second,forwarded,fields2,udf,class,get,annotation,forwarded,fields,second,class,non,forwarded,fields,first,non,forwarded,fields1,udf,class,get,annotation,non,forwarded,fields,first,class,non,forwarded,fields,second,non,forwarded,fields2,udf,class,get,annotation,non,forwarded,fields,second,class,read,fields,first,read,set1,udf,class,get,annotation,read,fields,first,class,read,fields,second,read,set2,udf,class,get,annotation,read,fields,second,class,set,annotation,annotations,new,hash,set,annotation,if,non,forwarded,fields1,null,forwarded,fields1,null,throw,new,invalid,program,exception,either,forwarded,fields,first,class,get,simple,name,or,non,forwarded,fields,first,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields1,null,annotations,add,forwarded,fields1,else,if,non,forwarded,fields1,null,annotations,add,non,forwarded,fields1,if,forwarded,fields2,null,non,forwarded,fields2,null,throw,new,invalid,program,exception,either,forwarded,fields,second,class,get,simple,name,or,non,forwarded,fields,second,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields2,null,annotations,add,forwarded,fields2,else,if,non,forwarded,fields2,null,annotations,add,non,forwarded,fields2,if,read,set1,null,annotations,add,read,set1,if,read,set2,null,annotations,add,read,set2,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass);1454679829;Reads the annotations of a user defined function with one input and returns semantic properties according to the forwarded fields annotated.__@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass) {_		ForwardedFields forwardedFields = udfClass.getAnnotation(ForwardedFields.class)__		NonForwardedFields nonForwardedFields = udfClass.getAnnotation(NonForwardedFields.class)__		ReadFields readSet = udfClass.getAnnotation(ReadFields.class)___		Set<Annotation> annotations = new HashSet<Annotation>()__		if(forwardedFields != null) {_			annotations.add(forwardedFields)__		}_		if(nonForwardedFields != null) {_			if(!annotations.isEmpty()) {_				throw new InvalidProgramException("Either " + ForwardedFields.class.getSimpleName() + " or " +_						NonForwardedFields.class.getSimpleName() + " can be annotated to a function, not both.")__			}_			annotations.add(nonForwardedFields)__		}_		if(readSet != null) {_			annotations.add(readSet)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,one,input,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,single,forward,annotations,class,udf,class,forwarded,fields,forwarded,fields,udf,class,get,annotation,forwarded,fields,class,non,forwarded,fields,non,forwarded,fields,udf,class,get,annotation,non,forwarded,fields,class,read,fields,read,set,udf,class,get,annotation,read,fields,class,set,annotation,annotations,new,hash,set,annotation,if,forwarded,fields,null,annotations,add,forwarded,fields,if,non,forwarded,fields,null,if,annotations,is,empty,throw,new,invalid,program,exception,either,forwarded,fields,class,get,simple,name,or,non,forwarded,fields,class,get,simple,name,can,be,annotated,to,a,function,not,both,annotations,add,non,forwarded,fields,if,read,set,null,annotations,add,read,set,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass);1455101486;Reads the annotations of a user defined function with one input and returns semantic properties according to the forwarded fields annotated.__@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass) {_		ForwardedFields forwardedFields = udfClass.getAnnotation(ForwardedFields.class)__		NonForwardedFields nonForwardedFields = udfClass.getAnnotation(NonForwardedFields.class)__		ReadFields readSet = udfClass.getAnnotation(ReadFields.class)___		Set<Annotation> annotations = new HashSet<Annotation>()__		if(forwardedFields != null) {_			annotations.add(forwardedFields)__		}_		if(nonForwardedFields != null) {_			if(!annotations.isEmpty()) {_				throw new InvalidProgramException("Either " + ForwardedFields.class.getSimpleName() + " or " +_						NonForwardedFields.class.getSimpleName() + " can be annotated to a function, not both.")__			}_			annotations.add(nonForwardedFields)__		}_		if(readSet != null) {_			annotations.add(readSet)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,one,input,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,single,forward,annotations,class,udf,class,forwarded,fields,forwarded,fields,udf,class,get,annotation,forwarded,fields,class,non,forwarded,fields,non,forwarded,fields,udf,class,get,annotation,non,forwarded,fields,class,read,fields,read,set,udf,class,get,annotation,read,fields,class,set,annotation,annotations,new,hash,set,annotation,if,forwarded,fields,null,annotations,add,forwarded,fields,if,non,forwarded,fields,null,if,annotations,is,empty,throw,new,invalid,program,exception,either,forwarded,fields,class,get,simple,name,or,non,forwarded,fields,class,get,simple,name,can,be,annotated,to,a,function,not,both,annotations,add,non,forwarded,fields,if,read,set,null,annotations,add,read,set,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass);1461578869;Reads the annotations of a user defined function with one input and returns semantic properties according to the forwarded fields annotated.__@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass) {_		ForwardedFields forwardedFields = udfClass.getAnnotation(ForwardedFields.class)__		NonForwardedFields nonForwardedFields = udfClass.getAnnotation(NonForwardedFields.class)__		ReadFields readSet = udfClass.getAnnotation(ReadFields.class)___		Set<Annotation> annotations = new HashSet<Annotation>()__		if(forwardedFields != null) {_			annotations.add(forwardedFields)__		}_		if(nonForwardedFields != null) {_			if(!annotations.isEmpty()) {_				throw new InvalidProgramException("Either " + ForwardedFields.class.getSimpleName() + " or " +_						NonForwardedFields.class.getSimpleName() + " can be annotated to a function, not both.")__			}_			annotations.add(nonForwardedFields)__		}_		if(readSet != null) {_			annotations.add(readSet)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,one,input,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,single,forward,annotations,class,udf,class,forwarded,fields,forwarded,fields,udf,class,get,annotation,forwarded,fields,class,non,forwarded,fields,non,forwarded,fields,udf,class,get,annotation,non,forwarded,fields,class,read,fields,read,set,udf,class,get,annotation,read,fields,class,set,annotation,annotations,new,hash,set,annotation,if,forwarded,fields,null,annotations,add,forwarded,fields,if,non,forwarded,fields,null,if,annotations,is,empty,throw,new,invalid,program,exception,either,forwarded,fields,class,get,simple,name,or,non,forwarded,fields,class,get,simple,name,can,be,annotated,to,a,function,not,both,annotations,add,non,forwarded,fields,if,read,set,null,annotations,add,read,set,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass);1475688973;Reads the annotations of a user defined function with one input and returns semantic properties according to the forwarded fields annotated.__@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass) {_		ForwardedFields forwardedFields = udfClass.getAnnotation(ForwardedFields.class)__		NonForwardedFields nonForwardedFields = udfClass.getAnnotation(NonForwardedFields.class)__		ReadFields readSet = udfClass.getAnnotation(ReadFields.class)___		Set<Annotation> annotations = new HashSet<Annotation>()__		if(forwardedFields != null) {_			annotations.add(forwardedFields)__		}_		if(nonForwardedFields != null) {_			if(!annotations.isEmpty()) {_				throw new InvalidProgramException("Either " + ForwardedFields.class.getSimpleName() + " or " +_						NonForwardedFields.class.getSimpleName() + " can be annotated to a function, not both.")__			}_			annotations.add(nonForwardedFields)__		}_		if(readSet != null) {_			annotations.add(readSet)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,one,input,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,single,forward,annotations,class,udf,class,forwarded,fields,forwarded,fields,udf,class,get,annotation,forwarded,fields,class,non,forwarded,fields,non,forwarded,fields,udf,class,get,annotation,non,forwarded,fields,class,read,fields,read,set,udf,class,get,annotation,read,fields,class,set,annotation,annotations,new,hash,set,annotation,if,forwarded,fields,null,annotations,add,forwarded,fields,if,non,forwarded,fields,null,if,annotations,is,empty,throw,new,invalid,program,exception,either,forwarded,fields,class,get,simple,name,or,non,forwarded,fields,class,get,simple,name,can,be,annotated,to,a,function,not,both,annotations,add,non,forwarded,fields,if,read,set,null,annotations,add,read,set,return,annotations,is,empty,annotations,null
FunctionAnnotation -> @Internal 	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass);1500387300;Reads the annotations of a user defined function with one input and returns semantic properties according to the forwarded fields annotated.__@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;@Internal_	public static Set<Annotation> readSingleForwardAnnotations(Class<?> udfClass) {_		ForwardedFields forwardedFields = udfClass.getAnnotation(ForwardedFields.class)__		NonForwardedFields nonForwardedFields = udfClass.getAnnotation(NonForwardedFields.class)__		ReadFields readSet = udfClass.getAnnotation(ReadFields.class)___		Set<Annotation> annotations = new HashSet<Annotation>()__		if (forwardedFields != null) {_			annotations.add(forwardedFields)__		}_		if (nonForwardedFields != null) {_			if (!annotations.isEmpty()) {_				throw new InvalidProgramException("Either " + ForwardedFields.class.getSimpleName() + " or " +_						NonForwardedFields.class.getSimpleName() + " can be annotated to a function, not both.")__			}_			annotations.add(nonForwardedFields)__		}_		if (readSet != null) {_			annotations.add(readSet)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,one,input,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;internal,public,static,set,annotation,read,single,forward,annotations,class,udf,class,forwarded,fields,forwarded,fields,udf,class,get,annotation,forwarded,fields,class,non,forwarded,fields,non,forwarded,fields,udf,class,get,annotation,non,forwarded,fields,class,read,fields,read,set,udf,class,get,annotation,read,fields,class,set,annotation,annotations,new,hash,set,annotation,if,forwarded,fields,null,annotations,add,forwarded,fields,if,non,forwarded,fields,null,if,annotations,is,empty,throw,new,invalid,program,exception,either,forwarded,fields,class,get,simple,name,or,non,forwarded,fields,class,get,simple,name,can,be,annotated,to,a,function,not,both,annotations,add,non,forwarded,fields,if,read,set,null,annotations,add,read,set,return,annotations,is,empty,annotations,null
FunctionAnnotation -> public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass);1422405541;Reads the annotations of a user defined function with two inputs and returns semantic properties according to the forwarded fields annotated._@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass) {__		_		ForwardedFieldsFirst forwardedFields1 = udfClass.getAnnotation(ForwardedFieldsFirst.class)__		ForwardedFieldsSecond forwardedFields2= udfClass.getAnnotation(ForwardedFieldsSecond.class)___		_		NonForwardedFieldsFirst nonForwardedFields1 = udfClass.getAnnotation(NonForwardedFieldsFirst.class)__		NonForwardedFieldsSecond nonForwardedFields2 = udfClass.getAnnotation(NonForwardedFieldsSecond.class)___		ReadFieldsFirst readSet1 = udfClass.getAnnotation(ReadFieldsFirst.class)__		ReadFieldsSecond readSet2 = udfClass.getAnnotation(ReadFieldsSecond.class)___		Set<Annotation> annotations = new HashSet<Annotation>()___		if (nonForwardedFields1 != null && forwardedFields1 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsFirst.class.getSimpleName() + " or " +_					NonForwardedFieldsFirst.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields1 != null) {_			annotations.add(forwardedFields1)__		} else if (nonForwardedFields1 != null) {_			annotations.add(nonForwardedFields1)__		}__		if (forwardedFields2 != null && nonForwardedFields2 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsSecond.class.getSimpleName() + " or " +_					NonForwardedFieldsSecond.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields2 != null) {_			annotations.add(forwardedFields2)__		} else if (nonForwardedFields2 != null) {_			annotations.add(nonForwardedFields2)__		}__		if (readSet1 != null) {_			annotations.add(readSet1)__		}_		if (readSet2 != null) {_			annotations.add(readSet2)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,two,inputs,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;public,static,set,annotation,read,dual,forward,annotations,class,udf,class,forwarded,fields,first,forwarded,fields1,udf,class,get,annotation,forwarded,fields,first,class,forwarded,fields,second,forwarded,fields2,udf,class,get,annotation,forwarded,fields,second,class,non,forwarded,fields,first,non,forwarded,fields1,udf,class,get,annotation,non,forwarded,fields,first,class,non,forwarded,fields,second,non,forwarded,fields2,udf,class,get,annotation,non,forwarded,fields,second,class,read,fields,first,read,set1,udf,class,get,annotation,read,fields,first,class,read,fields,second,read,set2,udf,class,get,annotation,read,fields,second,class,set,annotation,annotations,new,hash,set,annotation,if,non,forwarded,fields1,null,forwarded,fields1,null,throw,new,invalid,program,exception,either,forwarded,fields,first,class,get,simple,name,or,non,forwarded,fields,first,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields1,null,annotations,add,forwarded,fields1,else,if,non,forwarded,fields1,null,annotations,add,non,forwarded,fields1,if,forwarded,fields2,null,non,forwarded,fields2,null,throw,new,invalid,program,exception,either,forwarded,fields,second,class,get,simple,name,or,non,forwarded,fields,second,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields2,null,annotations,add,forwarded,fields2,else,if,non,forwarded,fields2,null,annotations,add,non,forwarded,fields2,if,read,set1,null,annotations,add,read,set1,if,read,set2,null,annotations,add,read,set2,return,annotations,is,empty,annotations,null
FunctionAnnotation -> public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass);1433741389;Reads the annotations of a user defined function with two inputs and returns semantic properties according to the forwarded fields annotated._@param udfClass The user defined function, represented by its class._@return	The DualInputSemanticProperties containing the forwarded fields.;public static Set<Annotation> readDualForwardAnnotations(Class<?> udfClass) {__		_		ForwardedFieldsFirst forwardedFields1 = udfClass.getAnnotation(ForwardedFieldsFirst.class)__		ForwardedFieldsSecond forwardedFields2= udfClass.getAnnotation(ForwardedFieldsSecond.class)___		_		NonForwardedFieldsFirst nonForwardedFields1 = udfClass.getAnnotation(NonForwardedFieldsFirst.class)__		NonForwardedFieldsSecond nonForwardedFields2 = udfClass.getAnnotation(NonForwardedFieldsSecond.class)___		ReadFieldsFirst readSet1 = udfClass.getAnnotation(ReadFieldsFirst.class)__		ReadFieldsSecond readSet2 = udfClass.getAnnotation(ReadFieldsSecond.class)___		Set<Annotation> annotations = new HashSet<Annotation>()___		if (nonForwardedFields1 != null && forwardedFields1 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsFirst.class.getSimpleName() + " or " +_					NonForwardedFieldsFirst.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields1 != null) {_			annotations.add(forwardedFields1)__		} else if (nonForwardedFields1 != null) {_			annotations.add(nonForwardedFields1)__		}__		if (forwardedFields2 != null && nonForwardedFields2 != null) {_			throw new InvalidProgramException("Either " + ForwardedFieldsSecond.class.getSimpleName() + " or " +_					NonForwardedFieldsSecond.class.getSimpleName() + " can be annotated to a function, not both.")__		} else if (forwardedFields2 != null) {_			annotations.add(forwardedFields2)__		} else if (nonForwardedFields2 != null) {_			annotations.add(nonForwardedFields2)__		}__		if (readSet1 != null) {_			annotations.add(readSet1)__		}_		if (readSet2 != null) {_			annotations.add(readSet2)__		}__		return !annotations.isEmpty() ? annotations : null__	};reads,the,annotations,of,a,user,defined,function,with,two,inputs,and,returns,semantic,properties,according,to,the,forwarded,fields,annotated,param,udf,class,the,user,defined,function,represented,by,its,class,return,the,dual,input,semantic,properties,containing,the,forwarded,fields;public,static,set,annotation,read,dual,forward,annotations,class,udf,class,forwarded,fields,first,forwarded,fields1,udf,class,get,annotation,forwarded,fields,first,class,forwarded,fields,second,forwarded,fields2,udf,class,get,annotation,forwarded,fields,second,class,non,forwarded,fields,first,non,forwarded,fields1,udf,class,get,annotation,non,forwarded,fields,first,class,non,forwarded,fields,second,non,forwarded,fields2,udf,class,get,annotation,non,forwarded,fields,second,class,read,fields,first,read,set1,udf,class,get,annotation,read,fields,first,class,read,fields,second,read,set2,udf,class,get,annotation,read,fields,second,class,set,annotation,annotations,new,hash,set,annotation,if,non,forwarded,fields1,null,forwarded,fields1,null,throw,new,invalid,program,exception,either,forwarded,fields,first,class,get,simple,name,or,non,forwarded,fields,first,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields1,null,annotations,add,forwarded,fields1,else,if,non,forwarded,fields1,null,annotations,add,non,forwarded,fields1,if,forwarded,fields2,null,non,forwarded,fields2,null,throw,new,invalid,program,exception,either,forwarded,fields,second,class,get,simple,name,or,non,forwarded,fields,second,class,get,simple,name,can,be,annotated,to,a,function,not,both,else,if,forwarded,fields2,null,annotations,add,forwarded,fields2,else,if,non,forwarded,fields2,null,annotations,add,non,forwarded,fields2,if,read,set1,null,annotations,add,read,set1,if,read,set2,null,annotations,add,read,set2,return,annotations,is,empty,annotations,null
